video_id,duration
yg04GyhS3ss,27.49
i6BztiTtjZM,16.06
2iDqXDq51gI,10.19
KYNZzFjmHLs,19.56
CBMnyZihjQ0,0.19
JWYV3QvNNMs,28.47
xx9ifL3IgsY,2.06
mGOuic4qnCs,13.57
7SzXNieVbgU,13.57
s5GfhGFVCFE,11.29
Dp9wJNPJzv0,24.16
z371zrxhCaI,13.35
svG0RmIGBPU,19.07
kpwMbvMBvXA,9.43
u-PclYgrW2w,21.19
C1xnmWvo1pM,18.45
cjC0yvP2--g,2.47
srPktd4k_O8,3.12
WDb5hiHmo7Q,15.53
sdwLOvC-_es,21.18
AaxrqDuw1Xk,2.02
Nj7mZU31KHw,6.48
KYp11MtkFk0,2.14
2ZK4piveRgY,2.46
AwqWjmvWrX0,26.23
VIU6Grf4rMY,15.09
3aC8cRbXsNw,0.47
eHbByA0fQnQ,3.06
uuxE1OrZqCs,25.57
AMv6WmLHpDA,28.58
bC9BDlTS-8I,2.36
yQJjMAsQ_5U,34.43
lD9tjBUiXs0,3.01
_pHSV5hDcp8,11.1
3O26kPrVomA,25.05
Jma-4PdT8dU,6.14
cw1daSLJ-rc,3.12
oUx7KWMEKKA,12.24
qfP5DHnHT94,11.27
7BdvSGHXvgA,11.15
zEkX_Wr1ftM,1.22
46ZXl-V4qwY,20.59
PNsD7u9lHdg,4.13
r01KfUiSdKg,11.02
0xHbe_4MNHE,17.41
oOQ1sPIH7QE,11.07
hypYAXmuois,1.37
Pjuk3ZJFWsg,10.25
zDhPwtuBn-k,12.08
i-1NT9TS19o,5.25
sDelXDkDwlw,2
m1JOSkkpIPM,3.13
u7M6r7o_bx8,10.31
YhOf0H_gLP8,3.38
GyK8iEO5-GI,2.16
kJVciTqsUAo,8.03
HxvLdgfp0m8,10.11
64rbkgQtczQ,4.3
Ha5C7FY6C4Y,1.5
g6m4FvDP_Gs,6.16
Oz_9PMI8U0Y,8.48
MmLMU8BqyKw,4.08
kWPdG7mHyZ0,5.49
MHc-p0C15RI,3.2
ExigZ5RS9uM,0.38
ebdXDm2EjAM,11.3
_-zzAjt0Fh4,12.47
Q44ulHb9S_M,9.32
fS60rraBhz4,1.1
RV1hmoWOA-M,11.26
NDqbCfplYrg,2.17
zYiggvLG86g,15.27
bgSjFFINi50,10.2
ltb2MdZf-nU,0.33
CJly8FxR7-o,20.17
h1lBx-C1BIU,10.15
8pheopD3OUM,10.43
r0QhYKvFa7g,5.27
OPKfK4__mE4,7.28
iyEshZNEDp0,2.4
bqob7xWXqZw,17.01
AVjvswqL-Ow,2.47
B-83WJMAjMA,10.22
b52jod046pQ,4.12
8J_3l1jwt6Q,7.4
tD9ZCjYr0HI,0.27
6qZiZRJskog,11.55
YI6VitCyHoc,6.34
pcvTBmsPotU,18.57
2KL7DhlK8gQ,10.04
neRjnJ4SWMk,4.36
FDP0mbsVX9A,4.54
fB5bH8e687E,33.24
oXwdfqqmF40,1.5
UotAHTL-IFk,1.32
jNeOIPxSq9g,1.39
uMIQvbuyOvo,21.09
