video_id,duration
-IF61N6AegU,
HdPulhwLS50,
zY3TRZhapbI,
Q8Fix0-QCKA,
9p61fyZ_jds,
IFHtcvG5DNI,
BWJ_lNRh6UM,
Nti8ErmZtxc,
l3Sqdk88gH4,
QfSBBjueS04,
Rr4stleAC1g,
06od1w92BlA,
XFSWbLOKGnc,
PtjGkDiNwhU,
Goaq_eQwuag,
VwsnlsZX6xc,
qbsLVSvC2-w,
up_Bg_P2g0E,
D41v1a5jteE,
zZ-MYFQ-q2w,
uoGCXFuDiQo,
KA9iQi_2aMU,
ihEuz9mr0xE,
Hd80XHV6fzE,
iMuGlGTJey4,
rWVXLy_fJGk,
KXE6MDp9E6s,
HbEV2n65qD8,
4-JlooqIyFM,
1LS-yxw1k9U,
fCpu2GJgbgQ,
KH77HhmS2ts,
KH77HhmS2ts,
XzPVP6ji750,
MWQxBZs75K0,
2-B7w5YpxUc,
qky1I3a2e0Q,
JP7WmSSn47Y,
ekvd_XhCyL4,
NQThV3ldCEI,
NQThV3ldCEI,
0QnHURuUo14,
0QnHURuUo14,
hhr8IWP9XCc,
f5XZa71E-jQ,
Cy47Zm-F63k,
Cy47Zm-F63k,
VZmDtzBs-KE,
j2aPRlWELwM,
_M-iBZZ8b9k,
9Y_00Ud02GE,
9Y_00Ud02GE,
Adyk-KSdM30,
iO4MaSmuxTs,
iO4MaSmuxTs,
LpRR8Z4Pqjc,
vENDopI5Zk0,
vENDopI5Zk0,
07pCUFgTXoc,
Cy47Zm-F63k,
Cy47Zm-F63k,
0QnHURuUo14,
0QnHURuUo14,
7z_DzizevPI,
WJ_KCdXV5zE,
9Y_00Ud02GE,
9Y_00Ud02GE,
vENDopI5Zk0,
vENDopI5Zk0,
2MmByCWJ-Rk,
MrBl3dhbAKU,
VeoiEqdkKAk,
128PlQ0LPHk,
w_ARjCb9gtc,
DzufA7W-Jo4,
Azh4YUM34Dw,
uK9ouDPrcKQ,
sFzCikcEjZY,
V4iprzOXUW0,
1jyy1vOb0aY,
gmJZpcBfAAQ,
s6z-JwK-tTA,
iO4MaSmuxTs,
iO4MaSmuxTs,
k_4lBxO-BCU,
wmPX-ZJyUCM,
KH77HhmS2ts,
KH77HhmS2ts,
QSVw3c9EI5w,
k04ErjFQO-c,
wA-QW1HP6sQ,
NQThV3ldCEI,
NQThV3ldCEI,
iNsMCDbbxWg,
MqvXNydFZEI,
887cfvcTl-Q,
KQaPJDVRg9Y,
MASjHtM53ng,
H8B_8SzxYcU,
