"","video_id","duration"
"4228","LmBRityAORQ",1.32
"4229","Gjev8RkqO1k",10.29
"4230","Gjev8RkqO1k",10.29
"4231","x9sCBCXrp8E",12.36
"4232","QHvWxtNR9ko",14.02
"4233","QHvWxtNR9ko",14.02
"4234","c6xhzpxD5Lg",24.11
"4235","2pPFDLeXobA",1.49
"4236","xGNRzqkkWw4",4.27
"4237","VNBQfar1x2s",12.31
"4238","ozOqPoQkEeI",1.43
"4239","-AI3unv0T7s",NA
"4240","SQ-VA6oeA10",0.17
"4241","UyajqvuCBJM",3.48
"4242","Oza8xE3tp_M",18.15
"4243","EnS2bi7G_mg",23.12
"4244","KtAcw6rRFQ0",0.14
"4245","OhtOIt7rzgo",19
"4246","aiXjIsAoVXU",NA
"4247","-AhUawes0P4",0.06
"4248","o41SG8x8E-4",12.41
"4249","a-8-yFnLatk",NA
"4250","f6U7YFPrz6Y",8.58
"4251","PKYVvPNhRR0",8.09
"4252","hZREFIZueeg",2.48
"4253","IxO3ReWkJ6Y",NA
"4254","Hi14ku84oSM",0.16
"4255","WNH2PGjce88",NA
"4256","Jjqd697mGpY",0.08
"4257","ChQz36AAyPo",0.13
"4258","HzsTh3e0j7E",0.8
"4259","db_7-xddxIk",NA
"4260","XRDX1OjmkwU",NA
"4261","x4NEZfO6ms0",2.16
"4262","21_o6IHTLRI",4.3
"4263","4n7fosK9UyY",2.28
"4264","Osvay_H7WQs",23.12
"4265","lv-H8_1JZzA",0.04
"4266","21AcP5S1kYQ",NA
"4267","cDSmyeeL9ew",22.18
"4268","50enhol6P80",0.28
"4269","xnF1Cf49KCk",59.07
"4270","07zPYL0fgJI",28.03
"4271","07zPYL0fgJI",28.03
"4272","uHGOKsCKyug",NA
"4273","3HA0yGQDh7c",0.48
"4274","Qn4QmXJhFpA",10.35
"4275","bZ8Z2EulIo8",NA
"4276","fMcr1Uf8ynA",NA
"4277","lnAPSsJCFng",4.34
"4278","k5YPByzSiqs",2.45
"4279","LYsAfoj4nDY",0.56
"4280","XOJWu-Iifc4",0.07
"4281","Tgzyn7ygL6A",12.05
"4282","KIybcP_f690",NA
"4283","SWNuE3DF9x8",3.12
"4284","lX44CAz-JhU",4.46
"4285","ru0K8uYEZWw",14.25
"4286","a358Eiz4L3g",14.25
"4287","tY4j1AYVJd4",28.57
"4288","1WnclkPMGTc",10.25
"4289","FNApaFRSSyc",7.32
"4290","gS-WFdKx7ZA",NA
"4291","VLTlNCr26cQ",NA
"4292","yMNgy0cQFiA",NA
"4293","9bb6ikObPR0",23.06
"4294","_RJgrV_YmGk",NA
"4295","Ez906SYM9vk",NA
"4296","fADNJvtUYDw",4.33
"4297","-Pvf-TLdBxU",2.19
"4298","fYSazphh_C8",3.49
"4299","g8E2m4viH4I",10.34
"4300","qqAiTifcH58",NA
"4301","xfgKjAAfRIs",25.41
"4302","IOxfzqIUirs",12.02
"4303","V258MgQ3jbA",12.44
"4304","u4fXHELbP2k",7.08
"4305","-lqProimDac",5.24
"4306","DzAu_4-jsSA",7.08
"4307","FcwhmtuJFi4",5.24
"4308","HipIMSqQPMc",12.21
"4309","l8qUuz3f6AQ",23.32
"4310","CELpb3CrFb0",14.5
"4311","gMkGXxX6e2A",12.38
"4312","Xy-5YG9WRMk",3.31
"4313","WvjugV0E0c4",3.58
"4314","1gmTncfA5JY",2.32
"4315","XUtbqhq9Xtk",11.04
"4316","5IDaNUu56ZM",10.38
"4317","VznqIU8sYPk",11.37
"4318","e4VAPHdxJWs",16.06
"4319","cY8Sf6Bjz88",13.22
"4320","8dtoN9_iDOI",10.17
"4321","le8d198s6mA",6.28
"4322","Bcge0VuFwSo",9.43
"4323","jIDpYBYzV8U",2.34
"4324","DAV0wk9z5f4",24.18
"4325","p7XAW5NzwiA",12
"4326","TunnVx2lsmA",12.01
"4327","CffkPAm2EMg",39.26
"4328","Vrg4KlKnKoY",22.26
"4329","XZDA0gGOnqg",21.22
"4330","urT537iysGg",17.54
"4331","4-j_Hu1WThE",25.53
"4332","_pGfUwgbHKk",17.43
"4333","E0WvVNhvP2A",15
"4334","CR026kQQdsU",21.43
"4335","Ei7ZtO5qYgo",25.12
"4336","njC2RHo194Y",20.58
"4337","pdD2vMgAdh4",10.04
"4338","Jbd2mRM-4u8",10.09
"4339","1MenwQ5D_FI",12.52
"4340","9DkBYixYBFs",18.51
"4341","8_EWSZ2pNFc",26.19
"4342","IVsMSPNVHR0",17.1
"4343","5YZz3bgM120",15.05
"4344","nQwp93Xw-8Q",14.04
"4345","bnTTz4CFqXY",17.55
"4346","lDyyCvMh-Ow",9.22
"4347","K3g2840zXKY",5.58
"4348","zUBXNS-BWb8",8.13
"4349","72ySGgfAhP8",8.04
"4350","yq3F7BKl0Fg",13.15
"4351","O-N-p_nXChQ",20.02
"4352","pbjfgA0wipM",6.45
"4353","8YZdLhDSEng",10.03
"4354","ruuzRpCYrwU",13.02
"4355","tLzp_xUr-gQ",17.22
"4356","8A9Sdvppurs",NA
"4357","NK9F1zwBNug",39.31
"4358","hLTY8ue0pdE",10.22
"4359","ZMJL3LkSq50",9.18
"4360","pAAwTIrhKKw",7.45
"4361","LnI6Do8ByNw",7.14
"4362","XN6yTjiG4PY",9.32
"4363","DYrrWSd9bFk",43.09
"4364","sA8SnfEaDEU",8.44
"4365","PkhVybrCMks",18.33
"4366","RWE3tNmNrr4",8.48
"4367","dTpFnkuYPYE",5
"4368","YVr_rfqHax0",8.53
"4369","I4Vx11JxFc4",9.06
"4370","WocjtVabfho",9.13
"4371","P98Sa3L6GAs",10.12
"4372","DO5L-FXFCdM",7.04
"4373","pI-JPlKROUk",NA
"4374","s5EigVsM_OI",22
"4375","Rz2gU1yyLeE",12.31
"4376","DbolchbGedk",11.1
"4377","iUKEom6gJt0",8.31
"4378","NYt3B9lcUm0",7.24
"4379","CrU8PrNBVy4",9.58
"4380","XA22RPCkKB8",10.41
"4381","cRRIsM8GjGM",8.22
"4382","Zxcr2q9Sqlg",8.51
"4383","WA7sX9mBvgo",4.56
"4384","3f47eONJgLA",7.31
"4385","HULETp40pVk",12.5
"4386","MfpT3l_64Zk",8.47
"4387","vmDz1nuFSVE",20.37
"4388","eUuSpqbHmPc",10.03
"4389","PrYCCSfrhh8",9.09
"4390","iRxJg2y2UqQ",21.11
"4391","2VwOvclCTfA",10.17
"4392","pyXC9aQu3fY",8.38
"4393","gpvme0-CFAQ",15.03
"4394","IlElgfH0Rb0",17.38
"4395","mRX9tz1OoEI",10.06
"4396","2hK9gLfBxNE",6.55
"4397","7DuQtVVxuIo",16.47
"4398","sGz2F-FKwsE",10.5
"4399","mWQ_x2ltWD8",13.45
"4400","GBcxBCRs0y4",7.29
"4401","zBaDMJknffU",3.37
"4402","TFXrpwrfsWI",9.3
"4403","y_q93K9S7oI",10.18
"4404","TxMveV1Uae8",9.27
"4405","QcQa54miYvY",2.02
"4406","M4AlJ626jQM",8.57
"4407","k1AfYKSk7ps",9.11
"4408","gc3SLFKoAJg",8.54
"4409","FnThpvuLm8Q",9.09
"4410","L_eQjwAnsxw",14.01
"4411","O9ydIdjf4Sw",8.35
"4412","mUJUgf0zX9Y",5.02
"4413","nrfnA5_L8sE",5.09
"4414","2Gx5Bx6PE9A",7.54
"4415","y7R3NghyxNw",15.29
"4416","plHrjHfTOvc",34.43
"4417","x94NyYrmrNc",32.55
"4418","YuE5ZCeaWkM",14.36
"4419","0_GBfjwmRcI",18.55
"4420","cJblpoh9Lok",25.33
"4421","90zdfn8dmPw",NA
"4422","vIRVYy_P7Ak",2.28
"4423","ogX8Ygecxuc",12.03
"4424","UxFCXbZHLHc",9.07
"4425","8_gt3UzNxgY",7.44
"4426","FFhh72bXJeE",14.16
"4427","Bs8A1oxQw5I",6.39
"4428","2O5g93Fc_uw",13.08
"4429","sJ9_oTq2B2E",11.22
"4430","_Xu7LBV_w_o",10.39
"4431","ePRlIPSNaOY",10.5
"4432","5NEJB1vNhdM",11
"4433","9lxu-gA6bJ4",0.31
"4434","chKGlrFz73g",2.3
"4435","GMpr_rKyBRg",9.52
"4436","vgReeDuWa1c",30.15
"4437","EuzGEj5m-QA",25.59
"4438","5nCiUqnIkLU",13.42
"4439","dbrzMY8ABVc",6.47
"4440","conaicQG39M",10.31
"4441","1vXp4Ccd7Vk",20.59
"4442","b3AOD118yQQ",1.24
"4443","j_xKU4_VFXM",11.2
"4444","NgQHBEkLYQY",35.39
"4445","hnWCkvjw36M",9.43
"4446","yFozDe63qIA",33.52
"4447","cUgrN9ZEffc",16.28
"4448","ePiNaN0iYhs",23.06
"4449","qb6onA8oyiw",9.2
"4450","Z9c6nI-gWqk",27.2
"4451","VVAvZ6kHE70",27.2
"4452","YRpoiPFjTU0",10.15
"4453","dbePzch5OZE",1.09
"4454","wZh1NByCmJM",29.38
"4455","YmUNjG-cSz0",11.34
"4456","yN183Trh2NY",10.51
"4457","OujBxkJd8GY",9.18
"4458","iwcByfhfVww",3.14
"4459","RlnVYNu5qLI",5.3
"4460","-C1JDK80LUM",NA
"4461","ML8nGmEDGOA",9.36
"4462","VPOviBkfXls",3.51
"4463","TxKSmvXs2ug",38.33
"4464","JLpDavd8KVw",9.51
"4465","YcHE1wY2dVE",12.54
"4466","FFWvDr2-DLI",19.42
"4467","UepdPaMbzWc",16.26
"4468","8JvFVuiUXW8",13.41
"4469","By2hmo323xM",8.23
"4470","irymghI4Y7k",2.09
"4471","cxKFeMiZTYs",7.03
"4472","HIwzFHAQK_w",9.46
"4473","UBbyRCU-V2Y",3.49
"4474","TRjfkYiUcSI",12.15
"4475","50jgV_bzV5U",18.29
"4476","_Q-4PpsmluI",13.39
"4477","sMaOIqPOghg",7.5
"4478","h79nJFhbOIQ",15.55
"4479","SjpjzEjmVxo",NA
"4480","KuLRCXpPjhs",12.32
"4481","_Lkk0Xw0q_U",1.3
"4482","PNYdQrFResI",NA
"4483","4Vb9g17kN5U",3.29
"4484","RT5vAQgG7JQ",9.46
"4485","S5Z_bxxAcpU",0.16
"4486","VHu5EcF4diw",10.47
"4487","60CQMYxxPhI",2.48
"4488","9E4HMgh7ZsE",1.35
"4489","H3CGsnTom_A",25.16
"4490","cSFqD6MKifM",10.09
"4491","X4wWLQdd-xg",2.02
"4492","T1G3J7sypbc",12.26
"4493","GOv0O6_ubEk",17.5
"4494","GxWhfhmh4PY",11.07
"4495","MIaL1jHaZyk",10
"4496","JBaK7BjrrBA",20.36
"4497","GuIvN3cv3PA",10.25
"4498","CC3HI6FgnX0",9.2
"4499","bhK3W_3CW7w",22.28
"4500","lVxEEKyv1vE",10.06
"4501","QOYMk9tb_iE",17.14
"4502","W5ksZzTLR9o",16.58
"4503","Zg3j6anDU6U",20.25
"4504","4GBJC-7v5eM",12.07
"4505","aWWcKDfNS3g",7.18
"4506","JvvZ0G6n-g0",9.39
"4507","km8bc_oBRgk",7.52
"4508","4tbDcf-n1Xs",37.24
"4509","HTL1vptIZXo",4.25
"4510","3_NR_h8w1gY",16.2
"4511","fviTnr8n43k",14.18
"4512","IedYrYK-i4U",1.57
"4513","wBoR6T6HaYQ",7.18
"4514","jlOrXFC95mA",16.38
"4515","RQH7mikvqE0",12.01
"4516","R-QPs5abSsQ",15.39
"4517","i6WEyU1NfNI",22.06
"4518","lBfR7T0B01A",5.08
"4519","nKM6toYxvOQ",23.39
"4520","rKpcWD_jh1I",2.39
"4521","i4QzZ1b7iAk",23.27
"4522","68m9_iWwHZc",11.35
"4523","l5eEcKa7g2U",45.53
"4524","BYpHEZQ3owU",NA
"4525","u7M6r7o_bx8",10.31
"4526","_xzl1DxYzwk",11.52
"4527","rn_dWVwXetg",36.51
"4528","lP3OJfYuHCk",17.41
"4529","Vx6T8BMyqUY",11.44
"4530","4gCAeDu5Ziw",44.55
"4531","jd9-yoH9ZbA",12.42
"4532","w4oDMaER2zA",22.41
"4533","PBZRy3ZxMRk",3.41
"4534","r9WEP3EuMK4",11.27
"4535","qAhKgMcMhIA",32.48
"4536","GQpOIv_YtRE",3.41
"4537","qfP5DHnHT94",11.27
"4538","cZgDfg6vwgI",15.12
"4539","yJ0GdmWF3cY",13.04
"4540","kpwMbvMBvXA",9.43
"4541","FAscL5xuO68",11.28
"4542","WI5osKJSX6I",12.31
"4543","o0ELdsroUME",20.13
"4544","M8Wm2GnzHK0",10.48
"4545","uKsFs8ryBJw",1.44
"4546","duhnFCW3we8",13.06
"4547","jDXRpI3rkhs",7.58
"4548","gaajUGSCZxw",10.16
"4549","i886i9kCbBg",23.4
"4550","E4bgEs0zYyQ",16.32
"4551","EdzGGmwwE1g",15.54
"4552","vUyXa1SOeXQ",10.33
"4553","-tBfpLA5jhk",10.02
"4554","7SzXNieVbgU",13.57
"4555","oUx7KWMEKKA",12.42
"4556","ZWKyV-iHQhU",8.33
"4557","0sckFvub-K4",1.11
"4558","Nj7mZU31KHw",6.48
"4559","fUxrMeuscIk",14.27
"4560","rovv7MRaW3A",1.33
"4561","aeUFmFnKsQQ",14.58
"4562","r01KfUiSdKg",11.02
"4563","dgGlyjBNvOQ",13.31
"4564","8J_3l1jwt6Q",7.4
"4565","piPE_Qu97Zk",15.55
"4566","BYXv9XJc5z4",18.19
"4567","NFq6MgzobDg",2.01
"4568","a72PNZ8frfg",4.21
"4569","zDhPwtuBn-k",12.08
"4570","Fqk2xTWZ4vM",10.26
"4571","4iePdpfmdJM",21.2
"4572","GCNbhH6jq_8",6.05
"4573","3CsxwvqXx4Y",32.05
"4574","Pjuk3ZJFWsg",10.25
"4575","sDelXDkDwlw",2
"4576","k-2642UDvKw",8.46
"4577","u-PclYgrW2w",21.19
"4578","PzQORLyBCI4",NA
"4579","DYFPrmRgBO0",7
"4580","28HABZJ358g",5.52
"4581","E3b62-R7GzI",21.48
"4582","Joj6wLOfNys",17.3
"4583","lCxWp3u27g4",5.35
"4584","75Oz96bkfkQ",18.48
"4585","UY0WFV8aE_Y",21.49
"4586","cVQt3fiiOXg",7.51
"4587","Q44ulHb9S_M",9.32
"4588","3OMhdAEs1Wo",15.37
"4589","LjzMq3l8sVw",8
"4590","XBwOPjOg7Wo",13.42
"4591","p3nm2myaj4M",6.52
"4592","eHdqr54k5xY",13.24
"4593","gt2-oP6oBXk",3.01
"4594","htUb_YIRUUI",11.19
"4595","BRCs7yX372Y",10.45
"4596","4BIDXxmZ-P0",3.46
"4597","YmicVgAQAP4",10.57
"4598","qDs46nT1or0",1.51
"4599","szPez5q2mY0",34.35
"4600","zAUS5XCTjow",17.27
"4601","jFXScHIkpkA",5.18
"4602","wV7Uv-ftCLQ",2.48
"4603","ta2KBoy_G5c",10.33
"4604","unocKIwBS6M",6.19
"4605","f1zclytbTYY",6.11
"4606","y0r5t3hfoZY",11.01
"4607","vgQNOIhRsV4",1.31
"4608","iqsOeGUNGT4",2.52
"4609","fZDkAipc40A",3.31
"4610","2m2VZ_I_-Wc",1.06
"4611","aGUa9JOLkeI",2.22
"4612","fNFzfwLM72c",4.1
"4613","W7-PwhWz8P8",1.34
"4614","xhhENspVY3Q",14.27
"4615","fs38PSnMyHI",3.59
"4616","PNsD7u9lHdg",4.13
"4617","mQdG7kDwumA",22.22
"4618","n_JZ8Lsb_dI",10.22
"4619","atWzWqGN9Vg",16.32
"4620","dG-Uvw83sPE",10.41
"4621","PXiXGf8wANA",6.57
"4622","pcvTBmsPotU",18.57
"4623","dBsFdEs9LnU",20.22
"4624","yQ8o5BkxRIY",1.33
"4625","Wh3ZDBg5SmA",11.55
"4626","svG0RmIGBPU",19.07
"4627","AbCMLL_ob78",16.05
"4628","Uldmia5eDOY",3.09
"4629","iS6DQkyr8gw",14.55
"4630","3qDlAUr1-18",11.26
"4631","2zWSNHuqtPA",5.46
"4632","54cZ1El6Sdo",5.54
"4633","oOQ1sPIH7QE",11.07
"4634","N-uGS_0efI0",5.08
"4635","LA7T0GSjzg0",3.34
"4636","r1sfb0gKdBM",12.36
"4637","8i6WOn45OTo",11.42
"4638","R0clWQjPVSI",5.17
"4639","zEkX_Wr1ftM",1.22
"4640","D_uMIiXQ654",4.17
"4641","wppv4riURm4",12.19
"4642","fB5bH8e687E",33.24
"4643","e8Ir3cmq7UE",11.28
"4644","uJucvI1sBho",3
"4645","s5GfhGFVCFE",11.29
"4646","0xHbe_4MNHE",17.41
"4647","jq-ccYcyWqI",0.54
"4648","zOsA3mc1xGw",1.57
"4649","D0Ajq682yrA",2.12
"4650","avbzTvIgOEs",2.54
"4651","PYB80LH7fy4",1.37
"4652","TpQZ42FPbsI",19.59
"4653","mKHmT4chv9A",11.59
"4654","_pHSV5hDcp8",11.1
"4655","-HK_X7PzslA",4.31
"4656","7mMYIgBL0Fg",21.15
"4657","aG6l00AuXrA",21.15
"4658","evpuRHtTUi0",2.06
"4659","ZLrtNIYcmiE",2.07
"4660","kOLHin-LsZc",26.03
"4661","EbGCauq8Lrs",37.44
"4662","Qh7DhW5KxXg",13.23
"4663","HuN1F0q6Y7o",19.43
"4664","O2IkzZjUwHs",6.51
"4665","g6m4FvDP_Gs",6.16
"4666","WD6JK6oEOIE",40.15
"4667","mSpXxxld4o8",10.36
"4668","hKXVIE3t7_s",2.27
"4669","ON95Ttaxawc",20.14
"4670","sdwLOvC-_es",21.18
"4671","mGOuic4qnCs",13.57
"4672","DEkl2qq9VXI",3.21
"4673","D-6cXKQgp1E",10.15
"4674","0Zi8KbgVhFc",22.29
"4675","bgSjFFINi50",10.2
"4676","cX-4DicL_QU",1.22
"4677","i-1NT9TS19o",5.25
"4678","_JVQOiw_OUU",3.17
"4679","Qqtgpw21lr4",16.4
"4680","zYiggvLG86g",15.27
"4681","r0QhYKvFa7g",5.27
"4682","3O26kPrVomA",25.5
"4683","NU04kMTvYtc",6.1
"4684","x-_QCglic14",0.16
"4685","MmQLEhcmIIY",2.06
"4686","46ZXl-V4qwY",20.59
"4687","_D9FgRBhmWM",0.32
"4688","RCeGBzux2VU",0.46
"4689","tj8mQtcqwyM",10.08
"4690","ax1csuZ6xTo",0.33
"4691","Sgr90HS_g7A",18.5
"4692","bIGjW5hw18w",0.53
"4693","oHOudL5d14M",1.04
"4694","QF-2MKSrrZg",15.56
"4695","XeSDMlvOgNo",13.22
"4696","XiExTukDlpY",7.46
"4697","RqqqiGSr1I4",21.06
"4698","qzxGZiAdI3Y",6.03
"4699","9cqb5rbKbVo",14.37
"4700","laCe3wk0f7k",4.39
"4701","Oz_9PMI8U0Y",8.48
"4702","8Rjiqa7Ws0k",5.29
"4703","BcZrykfBebU",11.44
"4704","erhkZBAqHkY",1.14
"4705","2ZK4piveRgY",2.46
"4706","ejs-rQjP_s4",2.06
"4707","6ADah-h285k",0.24
"4708","_-zzAjt0Fh4",12.47
"4709","yWDYj_46NRY",3.42
"4710","YhOf0H_gLP8",3.38
"4711","WAxa3MJEhOg",15.54
"4712","HzW_kD8gE0g",3.18
"4713","_MVzXKfr6e8",3.02
"4714","f2hQn7Hd7fw",0.5
"4715","D1hwopQLeCU",3.55
"4716","Rhmh5KHTs5c",2.06
"4717","Vdnj9gPEAFI",4.23
"4718","eHbByA0fQnQ",3.06
"4719","l0eaEaaJaiU",1.07
"4720","77kJEVrQPsM",11.13
"4721","xx9ifL3IgsY",2.06
"4722","3aC8cRbXsNw",0.47
"4723","cjC0yvP2--g",2.47
"4724","OuGEwPfv84s",26.18
"4725","TmiyB1RIMjE",10.16
"4726","pVqWRyRuoQ4",NA
"4727","2iDqXDq51gI",10.19
"4728","lCLm9eK5k1Q",10.26
"4729","oXwdfqqmF40",1.5
"4730","Ha5C7FY6C4Y",1.5
"4731","anDkS4aJYxM",1.18
"4732","YI6VitCyHoc",6.34
"4733","7rQpIcjs86U",10.11
"4734","lD9tjBUiXs0",3.01
"4735","cw1daSLJ-rc",3.12
"4736","ShqXL-zfLxY",1.25
"4737","z371zrxhCaI",13.35
"4738","MHc-p0C15RI",3.2
"4739","SgCPMIRdFpA",11.49
"4740","fK3_uf8FLHc",3.51
"4741","srPktd4k_O8",2.13
"4742","Jma-4PdT8dU",6.14
"4743","ebdXDm2EjAM",11.3
"4744","mVjdNfM62KY",11.02
"4745","RRXU5Ms5ZAY",NA
"4746","OtYvetHON7o",54.2
"4747","CJly8FxR7-o",20.17
"4748","64rbkgQtczQ",4.3
"4749","DuVeVw2ArAI",1.28
"4750","neRjnJ4SWMk",4.36
"4751","-SchruSObxU",1.37
"4752","m1JOSkkpIPM",3.13
"4753","kJVciTqsUAo",8.03
"4754","HxvLdgfp0m8",10.11
"4755","PI0keooEPyM",10.5
"4756","iyEshZNEDp0",2.4
"4757","H2-REbL2OU0",8.11
"4758","f9unk6icuG0",2.03
"4759","FDP0mbsVX9A",4.54
"4760","ZuVMm3EKSss",3.51
"4761","eXG86i9Ns_c",28.12
"4762","B-83WJMAjMA",10.22
"4763","s4OpGYSLsws",0.53
"4764","jtvYXSSIFYE",5.59
"4765","_Jvl6PXYd10",5.02
"4766","Un9Qem5awl8",17.44
"4767","6qZiZRJskog",11.55
"4768","0KBLgJ6UCJ0",1.26
"4769","amvSgaZn-CY",1.21
"4770","psuNxCyO2lQ",16.5
"4771","8gbTD8rJhXA",3.16
"4772","jNeOIPxSq9g",1.39
"4773","wD48F5uemm4",2.15
"4774","k1-fBugCTB8",NA
"4775","UotAHTL-IFk",1.32
"4776","32u3exK86HE",1.4
"4777","gh1IkmwL7m4",3.17
"4778","RV1hmoWOA-M",11.26
"4779","fSN6awtvbOc",5.43
"4780","nnmSXvTWBQs",13.33
"4781","SOTEc7rhYSQ",2.02
"4782","AfEAVguZV08",3.13
"4783","nDbOGZdyZgA",6.36
"4784","_gF4fKSS7S8",12.31
"4785","c9I_oTP5aMA",5.22
"4786","-I_CIy3Uqx0",1.38
"4787","UWh5YF0qgtk",0.39
"4788","_CAbylbInZs",29.35
"4789","FYnQKCTP7-E",3.03
"4790","liP5GecvBQk",3.01
"4791","Y6EAD-6fmjw",1.35
"4792","Y1dhm1D7ync",1.19
"4793","NIV-FQkIgYw",4.57
"4794","xJp-0L0lNBQ",2.47
"4795","4EsPtTkwNIo",3.12
"4796","1Vf_VYfJJhI",3.29
"4797","SzfFzJGwwZQ",1.36
"4798","HSKOp0BAjI8",11.44
"4799","0CWWNzprEQ4",2.12
"4800","evDuqXTfhkA",1.53
"4801","5CM1qZ6qAi0",2.42
"4802","DWZFA9y5_WY",1.43
"4803","dhj9SqrIZqI",2.16
"4804","0mP501l5gGo",3.22
"4805","5rDaMAt4_tY",0.46
"4806","-74-_3WSrD0",1.3
"4807","Y7SicrJ-2gY",5.47
"4808","2naWinUSf6w",2.59
"4809","f3SIAVoqvYY",8.31
"4810","3fYhojiDuAE",1.59
"4811","oJJBzCXjab0",2.56
"4812","kcqDk0F_5CQ",3.08
"4813","-sFieOUSV9M",0.09
"4814","eDoYelskwXU",1.12
"4815","rP0JXLam6ak",1.51
"4816","uZymfjUtoFc",0.2
"4817","IexAAMOSok0",1.34
"4818","lxx4G2a4vW8",10.5
"4819","8x7Ta89QLo4",4.52
"4820","jhqypYMg3pU",2.14
"4821","y7PAjgY6FKc",1.16
"4822","T-jVdTUGJ3g",3.03
"4823","T22hyfZbMao",0.49
"4824","Uu7_QilS_AI",1.29
"4825","PbzD8u49GIs",10.57
"4826","bKnS0WUcbEk",2.31
"4827","C4qCvp7h4V4",7.37
"4828","Qu5P4Z30uSk",1.46
"4829","X7hp5WalcHE",2.31
"4830","RKHCuePBfeA",4.14
"4831","mgk5gg-HGhY",4.23
"4832","_m5gE-9BiW8",1.18
"4833","MUxTiBumHvw",2.03
"4834","RpLtxvRbW0w",1
"4835","65y1cjxBJ7o",1.52
"4836","9s6UHo8Uc-4",5.43
"4837","xG76OBi8aow",5.24
"4838","AmZ6fF88TKU",2.42
"4839","7RCXHTlddvg",1.31
"4840","U5HJaWCAlyY",2.42
"4841","IT3_8PVJmVo",0.25
"4842","SojBWoL6qM0",0.2
"4843","C4NYEPh1174",1
"4844","Ff5qbXITt_M",3.36
"4845","hPLmevhVcTM",3.33
"4846","XaP3pscCgBo",1.19
"4847","1R8KAaQPwcU",1.04
"4848","h90DK_o5Ws0",1.19
"4849","xBugIZh4lLA",3.22
"4850","oV6wfaniqx8",0.07
"4851","JA3lZkCw0yo",2.12
"4852","nxlVuKVUyPM",0.53
"4853","vt61m8eO5GI",3.3
"4854","cTya9-s9MYw",1.04
"4855","Y0Xd7zNYjPs",9.06
"4856","eQJ74wPhf0Q",1.07
"4857","iFIVOi92kHk",6.56
"4858","5HhX0DYk-R8",2.59
"4859","zUN9JShT4l0",1.57
"4860","F_7tGSoK134",0.31
"4861","MXzvcTn8L5E",0.25
"4862","3tSw8wi73L0",3.04
"4863","GrX46Zst9JA",1.12
"4864","rj2sqacWTvU",3.16
"4865","mHVwk0dtq6M",2.34
"4866","buLR8wuVXZA",5.55
"4867","ArXQPDzv640",0.19
"4868","XNpXwm3nF_I",1.02
"4869","-cZsSVz0iX8",6.07
"4870","N4tSwqEr0Vo",9.4
"4871","7CD1IrxRVlE",1.3
"4872","4Fl3GGaoj7k",2.11
"4873","yNTSiKp2_ms",2.39
"4874","KTbbyYIyJEQ",7.52
"4875","mdMurDnF9kA",2.24
"4876","M-BMpR3Uy-k",6.26
"4877","NR3UUv6b9Ac",3.54
"4878","LX6Ya9C_60Q",4
"4879","J3yMyhp8JzU",9.48
"4880","JpV1UGGpqiI",1.37
"4881","krsbJLFxtcU",0.27
"4882","dyPiUMRo9Ok",10
"4883","2u9Qhet7wGE",2.06
"4884","f4iFXHSwCEg",1.37
"4885","hAu_Nom7-6Y",5.07
"4886","D9SKFqQ2B3A",0.42
"4887","gwzH9odoeEg",0.26
"4888","7R4zLnnLXoA",3.44
"4889","PjiFPkSJkL0",2.1
"4890","AhP5h4lHh3w",3.18
"4891","K2eBLJayRas",3.22
"4892","ArrNEw9i1dw",3.58
"4893","9qIzZhGLn1o",3.08
"4894","6t4MWCTEHmI",3.45
"4895","idyCw9ZznqY",3.55
"4896","hzGrwaFztrE",120
"4897","mbTwGJhqrv4",180
"4898","yH8YspHM27s",18.54
"4899","f2uHnfI54fU",25.58
"4900","Z2L42G7tAHo",76.34
"4901","DM8T7zqNsNE",93.35
"4902","4DiHq_myrx4",24.03
"4903","2kSjgiV4wG8",12.15
"4904","PRxpsclx650",149.27
"4905","TWfz3zfHNCk",138.14
"4906","aDshY43Ol2U",2.02
"4907","7STPc_5Ae4U",118.04
"4908","pOLlaRDyII4",128.58
"4909","a09KyiHNKYY",127.28
"4910","wlpunOUxYSo",2.34
"4911","_Zl5EzrpZ9E",172.56
"4912","ZKbydYg8R-E",153.58
"4913","BMrYdkV37g0",166.46
"4914","UHmWO5_wmoA",2.41
"4915","1wn9l91LVpI",169.58
"4916","EsxsAZT85s4",170.56
"4917","AKKRhPJdsqY",159.21
"4918","X13iHHZhhCU",136.09
"4919","QzBig8uEm5E",163.06
"4920","gddcUtzsKgg",127.09
"4921","4C_Mv44Jv78",13.49
"4922","cZKP0R0w7_4",152.46
"4923","sUlelAYZGRE",150.21
"4924","xTlWHMoGqhA",120
"4925","easyichzP5M",147
"4926","0G1eGvBVSJc",120
"4927","U8J6SjDCmZY",125.4
"4928","eu3QDY5z0d0",155.59
"4929","PUpCChxkZbY",125
"4930","MWG1As2Nm-g",137.09
"4931","qRrRhvLxbXw",135.14
"4932","u0C-Hywcy7Q",78.5
"4933","5k1KjQBqurQ",14.01
"4934","Us3z3TIxTOI",150.49
"4935","BONMwGL-kVg",147
"4936","PHT3J3BKpew",145.09
"4937","hbrXd8T3fE0",161.18
"4938","M7z6F4Lcthc",142.23
"4939","8kMM90hh-O8",144
"4940","mmVRIR_eJc4",135.46
"4941","xH33uI-cqa8",142.51
"4942","MukIXLmFEWU",133.11
"4943","0JsWh-WN1DY",148.19
