video_id,duration
H2-REbL2OU0,8.11
f9unk6icuG0,2.03
FDP0mbsVX9A,4.54
ZuVMm3EKSss,3.51
eXG86i9Ns_c,28.12
B-83WJMAjMA,10.22
s4OpGYSLsws,0.53
jtvYXSSIFYE,5.59
_Jvl6PXYd10,5.02
Un9Qem5awl8,17.44
6qZiZRJskog,11.55
0KBLgJ6UCJ0,1.26
amvSgaZn-CY,1.21
psuNxCyO2lQ,16.5
8gbTD8rJhXA,3.16
jNeOIPxSq9g,1.39
wD48F5uemm4,2.15
k1-fBugCTB8,nan
UotAHTL-IFk,1.32
32u3exK86HE,1.4
gh1IkmwL7m4,3.17
RV1hmoWOA-M,11.26
fSN6awtvbOc,5.43
nnmSXvTWBQs,13.33
SOTEc7rhYSQ,2.02
AfEAVguZV08,3.13
nDbOGZdyZgA,6.36
_gF4fKSS7S8,12.31
c9I_oTP5aMA,5.22
-I_CIy3Uqx0,1.38
UWh5YF0qgtk,0.39
_CAbylbInZs,29.35
FYnQKCTP7-E,3.03
liP5GecvBQk,3.01
Y6EAD-6fmjw,1.35
Y1dhm1D7ync,1.19
NIV-FQkIgYw,4.57
xJp-0L0lNBQ,2.47
4EsPtTkwNIo,3.12
1Vf_VYfJJhI,3.29
SzfFzJGwwZQ,1.36
HSKOp0BAjI8,11.44
0CWWNzprEQ4,2.12
evDuqXTfhkA,1.53
5CM1qZ6qAi0,2.42
DWZFA9y5_WY,1.43
dhj9SqrIZqI,2.16
0mP501l5gGo,3.22
5rDaMAt4_tY,0.46
-74-_3WSrD0,1.3
Y7SicrJ-2gY,5.47
2naWinUSf6w,2.59
f3SIAVoqvYY,8.31
