"","video_id","duration"
"1552","DUzEYcR2VtM",NA
"1553","TDKwu-LSNmg",NA
"1554","da9xhQOcoHk",NA
"1555","A43bbzjiAuU",NA
"1556","vPP6aIw1vgY",NA
"1557","ygbkRSwpb-E",NA
"1558","Ru4zkxNuJ_I",NA
"1559","Jp4nU6wFero",NA
"1560","oVsA6B1cweo",NA
"1561","ivfspJOAtBI",NA
"1562","AWZ4dJgDrMs",NA
"1563","RhrKJvAKsGQ",NA
"1564","Why8_ELzraM",NA
"1565","JfbluQCz4CI",NA
"1566","ue80QwXMRHg",NA
"1567","tpqC2nRfJp4",NA
"1568","w-RXEPscMyQ",NA
"1569","0dG6HliC9OI",NA
"1570","dMqojcN-DWI",NA
"1571","dMqojcN-DWI",NA
"1572","dMqojcN-DWI",NA
"1573","dMqojcN-DWI",NA
"1574","Rdk087d5KD4",NA
"1575","6ziBFh3V1aM",NA
"1576","UwrF_0pq8Vg",NA
"1577","8kKKncowWgs",NA
"1578","XpICoc65uh0",NA
"1579","u8MeW2r_qq0",NA
"1580","CccA1a8V0GQ",NA
"1581","lokJkv32EUA",NA
"1582","MCoE18Jobe4",NA
"1583","ThQCSSBk5ew",NA
"1584","1-t7Lt1Kbys",NA
"1585","QBALQYAlYDY",NA
"1586","lyj7A6iD9Nk",NA
"1587","DKlX-K9Kioc",NA
"1588","Xcq9eFAtQ0Y",NA
"1589","oNAkBRtfA18",NA
"1590","FsEhY4SexV0",NA
"1591","YVfnQmz1MbU",NA
"1592","-82HPlBe274",NA
"1593","8HQuLtsbn98",NA
"1594","nd_QT3VIRsk",NA
"1595","iB-vmCg2554",NA
"1596","F5JV3nVOLMA",NA
"1597","fHgL8FsWtm0",NA
"1598","SxWSrcvSWv0",NA
"1599","GjEgreHY6Zc",NA
"1600","QxoljS-qE_Y",NA
"1601","lZSCGZphjq0",NA
"1602","lPYGTSDgcAc",NA
"1603","qvvoTDY8VeE",NA
"1604","fzWF6f4b7OY",NA
"1605","M-lQfZgRVNI",NA
"1606","DIbYq3lhiF0",NA
"1607","cSp1dM2Vj48",NA
"1608","KiWUv4eKmJY",NA
"1609","l8F5GaqPtdc",NA
"1610","LL_um6m0ftc",NA
"1611","sXSk1F1X7Yg",NA
"1612","OR59r-LLnJA",NA
"1613","P5Lc_qaFTls",NA
"1614","Q6ovaaNmIJc",NA
"1615","UaQ8CNLE1bk",NA
"1616","fpsY15kKe2M",NA
"1617","E0Jx_4_DQpE",NA
"1618","8alNeD_41Q0",NA
"1619","g67goH9g3gA",NA
"1620","ZqEUYxYdD74",NA
"1621","HKEI3qIRtjs",NA
"1622","DrLuwj2-jcA",NA
"1623","ZjuPXYpErMQ",NA
"1624","8uY8EPh4Wi4",NA
"1625","HmaumVHMsUU",NA
"1626","MlcV_9tIuas",NA
"1627","v3MbqG8rPy8",NA
"1628","cPEhLT9fEc0",NA
"1629","O2wjUYpDicQ",NA
"1630","zSWW1oPTq5A",NA
"1631","58Jdl7rjhP0",NA
"1632","cszhXmN_uGY",NA
"1633","h03VjtB4ODo",NA
"1634","fC1oNxzx_f4",NA
"1635","7vEJMH99Ciw",NA
"1636","o2_jyw9xqQ8",NA
"1637","Uylhej6X5GA",NA
"1638","Crm5euu11ZA",NA
"1639","7yUvG8hRst0",NA
"1640","Vxgps46SJjo",NA
"1641","MvtU78OuEnA",NA
"1642","kzNCXT8XS9Y",NA
"1643","hSwKBTAGAGk",NA
"1644","0IY2VrQCgBM",NA
"1645","Q0CbN8sfihY",NA
"1646","vkVTf_jQG7g",NA
"1647","l5vACw-BHBA",NA
"1648","wEe7ix0wO08",NA
"1649","y068ZgkH3-E",NA
"1650","TjYP6-gqDjM",NA
"1651","6V1_Xc5_IqU",NA
"1652","FwD9X09-goQ",NA
"1653","g7RFYQhqnAQ",NA
"1654","xuJDzUK-Hm0",NA
"1655","eP9WH_qW7uI",NA
"1656","95lQlgl4Q9Q",NA
"1657","9wpus5retq4",NA
"1658","Mi3GdCyzHCY",NA
"1659","9cP17vTta_g",NA
"1660","KnQ2dSJdiLw",NA
"1661","3rRH3U-lcwg",NA
"1662","s3Eoy_ApTWY",NA
"1663","Qvg8zs3TDHs",NA
"1664","lVbaGECUIrI",NA
"1665","QMiE3yekxz8",NA
"1666","9ENJYUbdFgM",NA
"1667","xEx-FjhVQZw",NA
"1668","L5KYCsWhado",NA
"1669","DGyARbGErus",NA
"1670","stWlELuabKI",NA
"1671","M7dtIkVaN6s",NA
"1672","urfrsTq8Fh0",NA
"1673","inSFt1HZ6G0",NA
"1674","VWQdyhBAFVg",NA
"1675","WOKSPERRH8s",NA
"1676","P02DBoAzzq0",NA
"1677","zY3TRZhapbI",NA
"1678","Q8Fix0-QCKA",NA
"1679","9p61fyZ_jds",NA
"1680","IFHtcvG5DNI",NA
"1681","BWJ_lNRh6UM",NA
"1682","Nti8ErmZtxc",NA
"1683","l3Sqdk88gH4",NA
"1684","QfSBBjueS04",NA
"1685","Rr4stleAC1g",NA
"1686","06od1w92BlA",NA
"1687","XFSWbLOKGnc",NA
"1688","PtjGkDiNwhU",NA
"1689","Goaq_eQwuag",NA
"1690","VwsnlsZX6xc",NA
"1691","qbsLVSvC2-w",NA
"1692","up_Bg_P2g0E",NA
"1693","D41v1a5jteE",NA
"1694","zZ-MYFQ-q2w",NA
"1695","uoGCXFuDiQo",NA
"1696","KA9iQi_2aMU",NA
"1697","ihEuz9mr0xE",NA
"1698","Hd80XHV6fzE",NA
"1699","iMuGlGTJey4",NA
"1700","rWVXLy_fJGk",NA
"1701","KXE6MDp9E6s",NA
"1702","HbEV2n65qD8",NA
"1703","4-JlooqIyFM",NA
"1704","1LS-yxw1k9U",NA
"1705","fCpu2GJgbgQ",NA
"1706","KH77HhmS2ts",NA
"1707","KH77HhmS2ts",NA
"1708","XzPVP6ji750",NA
"1709","MWQxBZs75K0",NA
"1710","2-B7w5YpxUc",NA
"1711","qky1I3a2e0Q",NA
"1712","JP7WmSSn47Y",NA
"1713","ekvd_XhCyL4",NA
"1714","NQThV3ldCEI",NA
"1715","NQThV3ldCEI",NA
"1716","0QnHURuUo14",NA
"1717","0QnHURuUo14",NA
"1718","hhr8IWP9XCc",NA
"1719","f5XZa71E-jQ",NA
"1720","Cy47Zm-F63k",NA
"1721","Cy47Zm-F63k",NA
"1722","VZmDtzBs-KE",NA
"1723","j2aPRlWELwM",NA
"1724","_M-iBZZ8b9k",NA
"1725","9Y_00Ud02GE",NA
"1726","9Y_00Ud02GE",NA
"1727","Adyk-KSdM30",NA
"1728","iO4MaSmuxTs",NA
"1729","iO4MaSmuxTs",NA
"1730","LpRR8Z4Pqjc",NA
"1731","vENDopI5Zk0",NA
"1732","vENDopI5Zk0",NA
"1733","07pCUFgTXoc",NA
"1734","Cy47Zm-F63k",NA
"1735","Cy47Zm-F63k",NA
"1736","0QnHURuUo14",NA
"1737","0QnHURuUo14",NA
"1738","7z_DzizevPI",NA
"1739","WJ_KCdXV5zE",NA
"1740","9Y_00Ud02GE",NA
"1741","9Y_00Ud02GE",NA
"1742","vENDopI5Zk0",NA
"1743","vENDopI5Zk0",NA
"1744","2MmByCWJ-Rk",NA
"1745","MrBl3dhbAKU",NA
"1746","VeoiEqdkKAk",NA
"1747","128PlQ0LPHk",NA
"1748","w_ARjCb9gtc",NA
"1749","DzufA7W-Jo4",NA
"1750","Azh4YUM34Dw",NA
"1751","uK9ouDPrcKQ",NA
"1752","sFzCikcEjZY",NA
"1753","V4iprzOXUW0",NA
"1754","1jyy1vOb0aY",NA
"1755","gmJZpcBfAAQ",NA
"1756","s6z-JwK-tTA",NA
"1757","iO4MaSmuxTs",NA
"1758","iO4MaSmuxTs",NA
"1759","k_4lBxO-BCU",NA
"1760","wmPX-ZJyUCM",NA
"1761","KH77HhmS2ts",NA
"1762","KH77HhmS2ts",NA
"1763","QSVw3c9EI5w",NA
"1764","k04ErjFQO-c",NA
"1765","wA-QW1HP6sQ",NA
"1766","NQThV3ldCEI",NA
"1767","NQThV3ldCEI",NA
"1768","iNsMCDbbxWg",NA
"1769","MqvXNydFZEI",NA
"1770","887cfvcTl-Q",NA
"1771","KQaPJDVRg9Y",NA
"1772","MASjHtM53ng",NA
"1773","H8B_8SzxYcU",NA
"1774","bOUuAdwT4Tg",NA
"1775","7ngeIDkBxKo",NA
"1776","KuFa1y1opFQ",NA
"1777","KuFa1y1opFQ",NA
"1778","msTzWoCd3ks",NA
"1779","l8HPYFsWjwM",NA
"1780","3W7ncVIX0-M",NA
"1781","Akn91JgKKx0",NA
"1782","VIU1W6xiT2Y",NA
"1783","GVqE_OPzN6c",NA
"1784","t3yFQPwV4so",NA
"1785","bJNFMm_4pA0",NA
"1786","a-VLZ0T8WMo",NA
"1787","yjgvl3u6Um8",NA
"1788","7qHGlzT_jN4",NA
"1789","Ml02iaS7soM",NA
"1790","5stof8prYkw",NA
"1791","-C3CjOkF-jY",NA
"1792","PoFDrlz3Hsc",NA
"1793","mFtH17eFmJQ",NA
"1794","IIgJ4P1rq_A",NA
"1795","bHTaxqUW8mM",NA
"1796","j-ZyDl7NuaE",NA
"1797","5hBvhDhKm5Y",NA
"1798","jEGqwB6WIXo",NA
"1799","Oz42l-KZgJo",NA
"1800","JDzXR_mV_fI",NA
"1801","5HAfyCBz7kM",NA
"1802","BxIOtWWpEkM",NA
"1803","JSgiCe-NIG8",NA
"1804","u4yvNMwyWbk",NA
"1805","1SPe82HIf4o",NA
"1806","foyzc8Hxu6o",NA
"1807","U25C6Y495ko",NA
"1808","53ldEcywgQo",NA
"1809","tQ0mzXRk-oM",NA
"1810","YnxHyBbYwQQ",NA
"1811","BH-DlwTPGR4",NA
"1812","P7GV28aAIr0",NA
"1813","M2Ptc335RiU",NA
"1814","BId_L9FqrwI",NA
"1815","IAKp_0PXec8",NA
"1816","OoI7_xMDNow",NA
"1817","qqSyecJ0zAQ",NA
"1818","s6AmG8AufkM",NA
"1819","D4_Ckc24mbA",NA
"1820","DpvHOf-sp18",NA
"1821","KuFa1y1opFQ",NA
"1822","KuFa1y1opFQ",NA
"1823","kZR0LXE0nmo",NA
"1824","71UToH2UrSs",NA
"1825","oNS0H7LUzLw",NA
"1826","PnPt0wOicV0",NA
"1827","_6ohUUzh9kk",NA
"1828","cRXyKt5PJxo",NA
"1829","lBDDHZTM2IA",NA
"1830","qOg3AoRc4nI",NA
"1831","X5m5FbZLvZs",NA
"1832","crRTffDOxGU",NA
"1833","GF_bsZMe7zg",NA
"1834","-LkboVWr69w",NA
"1835","hZnBlAYRKs8",NA
"1836","igZANO_Q1uo",NA
"1837","Isspu_CQNgA",NA
"1838","Nsdf7TD1GHw",NA
"1839","WYOVGcydM1M",NA
"1840","9XH0tXg4YVs",NA
"1841","P_nrGanW3w8",NA
"1842","qu9kMDDsB4E",NA
"1843","qu9kMDDsB4E",NA
"1844","YUyg7I0Ys4I",NA
"1845","qu9kMDDsB4E",NA
"1846","qu9kMDDsB4E",NA
"1847","0NsBor0jY6Y",NA
"1848","eyGXBcsw2do",NA
"1849","Bcl1gtfNgww",NA
"1850","VlsQC87i06w",NA
"1851","zsv6v8aN9dk",NA
"1852","feGHmv_eDcw",NA
"1853","JtF-x8EMMCM",NA
"1854","mXcZ7WDsVwk",NA
"1855","yehubVC6EBE",NA
"1856","AdzZ2Cr_tu0",NA
"1857","sC_YlhYh844",NA
"1858","ziIS6NJk_GI",NA
"1859","Kw8jKvJEVTk",NA
"1860","xyxtrxa60mA",NA
"1861","CigEQmYNJjk",NA
"1862","aqTm6wHcJYI",NA
"1863","pERXVqS54XE",NA
"1864","v7xjyKzR8Lc",NA
"1865","invFudGIi68",NA
"1866","EL733nvX1Pk",NA
"1867","d1FZ4C3_ujc",NA
"1868","foddTOat5eQ",NA
"1869","bSGem1H36eQ",NA
"1870","Z1i8kbjsvHw",NA
"1871","xVO4wiYBEWM",NA
"1872","a6rQ1kFskzo",NA
"1873","teTYU_DVmPg",NA
"1874","8gyYlEnkYtk",NA
"1875","ofGP-cy30Xk",NA
"1876","C3A9nVPMiJo",NA
"1877","gNC0L3Z49qA",NA
"1878","vihenYKweso",NA
"1879","fyUbXVCysUM",NA
"1880","eltC7-luSoI",NA
"1881","xhxKWc12_Po",NA
"1882","L_tPzu4QuVo",NA
"1883","v5IPF5y7i_k",NA
"1884","S3_r7aDV4lQ",NA
"1885","EtpBbRsNr-M",NA
"1886","mwxUd_WEu1s",NA
"1887","rQFSR48R4V4",NA
"1888","9ttxmg2nBOQ",NA
"1889","Y1rOI35m1AM",NA
"1890","l8jUNjf5YX8",NA
"1891","yiOic_JgTKY",NA
"1892","JOAWOLaxcCA",NA
"1893","OA_-0niTLp4",NA
"1894","7W8r7AOyf04",NA
"1895","geO8imFyazU",NA
"1896","IuGJ8k6lcOY",NA
"1897","YDTGodG5h08",NA
"1898","gXARGZF1Wp4",NA
"1899","YcihKBUU8aw",NA
"1900","ZY5oov1_jbo",NA
"1901","ZZhQQ9l8YD0",NA
"1902","-mNUmKNzGgM",NA
"1903","16g227KwNDM",NA
"1904","nIbadci1Y3Y",NA
"1905","H5P1o-N6s-M",NA
"1906","CtWqv0Z3ErM",NA
"1907","R2k_Tkwz5hQ",NA
"1908","fkcoikeyo1I",NA
"1909","jq_4ZJrfm3w",NA
"1910","wyxvyh1Ssro",NA
"1911","u3oXweg3nX8",NA
"1912","q9nHYIAsgVA",NA
"1913","n9UxHQ1unn8",NA
"1914","32_KENF4Rsc",NA
"1915","UCTFQ8OK8h0",NA
"1916","ZhPAjaFEnVU",NA
"1917","7La6I5U8JQI",NA
"1918","zlcJlMpgAks",NA
"1919","KIG1s9Ia1jU",NA
"1920","qGqiHJTsRkQ",NA
"1921","9ZflWGh5mJY",NA
"1922","zOceeeWDTag",NA
"1923","pdipblQmgnw",NA
"1924","g6YmUpt_zYA",NA
"1925","aFdjGLCn2go",NA
"1926","dgg_JkHeFJs",NA
"1927","TVQdq1kbN6Q",NA
"1928","stznrpS3_Gc",NA
"1929","_QP5XTFl4hw",NA
"1930","Aow1oh23JKA",NA
"1931","kjukMbfVc-Y",NA
"1932","jDN4ygPL9oc",NA
"1933","2pXvwPY-iTI",NA
"1934","p-YaTGA4kW0",NA
"1935","MaFkV-SeRyo",NA
"1936","YPuhNtG47M0",NA
"1937","QTli1HU9axY",NA
"1938","U9GOfc4UNek",NA
"1939","l9laReRAYFk",NA
"1940","G4wTERfoPfA",NA
"1941","0DEKkcJHWMw",NA
"1942","h1ExUHMA5gw",NA
"1943","mXiPYeZsbuE",NA
"1944","RogL6k8acY0",NA
"1945","wiZShYMpd7s",NA
"1946","E4257TfOCew",NA
"1947","GqoEs4cG6Uw",NA
"1948","MPciFaF7DkI",NA
"1949","q0hyYWKXF0Q",NA
"1950","r7rcE7bhCFE",NA
"1951","b7vBMrySXM8",NA
"1952","Zf1QQO1HgYs",NA
"1953","A7ZkVDTEg6g",NA
"1954","uloBdN4WNkk",NA
"1955","LFpFPHqAmQg",NA
"1956","iphqRPaaeP8",NA
"1957","Wj80g9MeYcY",NA
"1958","M6xZH9XzDzU",NA
"1959","YeYi9G8x-38",NA
"1960","zSJuUhM9zQ0",NA
"1961","j4paVOmz9oc",NA
"1962","KgTgVd1yhHs",NA
"1963","LXuRLm2_i7I",NA
"1964","znQIy4WvNB8",NA
"1965","0rBnkBIhoFE",NA
"1966","dWls64OVYmg",NA
"1967","fEZrbn9rVyg",NA
"1968","7iPyz6Yqwl4",NA
"1969","kCoMHyKliLQ",NA
"1970","m86AdMLa_jw",NA
"1971","jlygfTxNaY0",NA
"1972","YFZAOUx71z8",NA
"1973","CRg68F2lyQM",NA
"1974","YXL33tEUA3g",NA
"1975","Nd1TozqJJ8w",NA
"1976","leopt__ATR0",NA
"1977","VUo6NKm7peE",NA
"1978","hP6FIhE58tY",NA
"1979","b3fQr3ec-9o",NA
"1980","qfyuad-0j-4",NA
"1981","TxH1VYh2HQc",NA
"1982","QskSDQK4bfk",NA
"1983","cDLzkwuXV4Q",NA
"1984","3nY90-U70kc",NA
"1985","mnEx-KX-aEs",NA
"1986","BqyeR9rOaPU",NA
"1987","DISyzOYnoLA",NA
"1988","UhmDaf9f0Rc",NA
"1989","DzlHzYUVZ8U",NA
"1990","6C9G8b1iumQ",NA
"1991","KFa-m77Uyyw",NA
"1992","IPvY5LVfZO4",NA
"1993","-GA27Mn3GvA",NA
"1994","i0xtDz7EEHg",NA
"1995","i0xtDz7EEHg",NA
"1996","i0xtDz7EEHg",NA
"1997","i0xtDz7EEHg",NA
"1998","RbkKtz501es",NA
"1999","66ip7Fjimm8",NA
"2000","1jr5BtcR8pI",NA
"2001","XzCqD5zAcFs",NA
"2002","61o8J64XIj4",NA
"2003","sgvrRoknibw",NA
"2004","SRuQzlVjOSM",NA
"2005","FjrSayzGwOg",NA
"2006","_4Wl1sG_CcM",NA
"2007","Zq6b_WFajZU",NA
"2008","Y8nQca5yyTQ",NA
"2009","bx2jIjv5g-M",NA
"2010","EgzZGLa1_n4",NA
"2011","Gm872pHVCUE",NA
"2012","B5xt8GA8L10",NA
"2013","wdAi4O1wSeo",NA
"2014","IQQ8_VVR4TA",NA
"2015","PEr2jxd3mDI",NA
"2016","VIU_xvQNNgo",NA
"2017","1vuAmkC4td0",NA
"2018","RSXHxwryNUA",NA
"2019","wrvEjr8QuQ0",NA
"2020","4gC-qgSmGDI",NA
"2021","xOL9tFilqeg",NA
"2022","Tci0dw0Nl0M",NA
"2023","AST2-4db4ic",NA
"2024","yZQpclS3tO4",NA
"2025","cW7NAxn3oVQ",NA
"2026","OjljgkCQv5c",NA
"2027","YOpySXANjxU",NA
"2028","oEvbinEldgY",NA
"2029","RDj8Y2K0ODA",NA
"2030","y5aAcMMSqVs",NA
"2031","OU5PjPPQ8qk",NA
"2032","kNw8V_Fkw28",NA
"2033","eQHKhg4dBlA",NA
"2034","ZHh4hWWHD7I",NA
"2035","1JLUn2DFW4w",NA
"2036","0jda8b7F83I",NA
"2037","Tb-E-WUJl44",NA
"2038","HfiH_526qhY",NA
"2039","ZnKvQbpDYXU",NA
"2040","5FV74Nbu0i0",NA
"2041","RXqHMEW9ZTM",NA
"2042","WavZVQM3U00",NA
"2043","DTZawxHLv94",NA
"2044","neBkma9xtjM",NA
"2045","ejqSTxm8Fws",NA
"2046","lZKqMVPlDg8",NA
"2047","RjzOrkxqMGU",NA
"2048","1gzdlfCp2Iw",NA
"2049","zK7ztTKzTnQ",NA
"2050","Bkj-NuT_qVc",NA
"2051","qn9UT-6Edag",NA
"2052","Ux9tIuEYxP4",NA
"2053","iXwipiMXxZQ",NA
"2054","rZ1yxpyJrb0",NA
"2055","-iwb6fNf2J8",NA
"2056","FYUOAr_NnSQ",NA
"2057","RCY3dk9PsX0",NA
"2058","sPRyLj3c_eU",NA
"2059","PnDolZin798",NA
"2060","90bjGtyTjV0",NA
"2061","kT0H9wd0Fic",NA
"2062","Ygt7hnkqEcw",NA
"2063","ocjZfos8bAo",NA
"2064","Muq8JTtnrTo",NA
"2065","54oVwaJiAzc",NA
"2066","CRZhAonfTZs",NA
"2067","0n53mySm0Tg",NA
"2068","rCq6o1EGRTg",NA
"2069","jIjxupYTkdo",NA
"2070","IZav3EdNK_0",NA
"2071","8hbmkeVI9oU",NA
"2072","YjB-6zifCzA",NA
"2073","uDzYAy2BfK4",NA
"2074","uXox8vo9bmc",NA
"2075","1cdVZtLiBQA",NA
"2076","TrjLNpfDTi0",NA
"2077","mEUjzSKWbnE",NA
"2078","Bl6eouVUsCI",NA
"2079","fqF-3urweOk",NA
"2080","k_huLZPULZg",NA
"2081","3olGIsAPXF8",NA
"2082","SBYyljIe7Lc",NA
"2083","X1K0LFc5Evg",NA
"2084","uvavIfjTDaE",NA
"2085","eac0lXfMs9c",NA
"2086","XNNGulMU9I4",NA
"2087","KTsXi55AMCc",NA
"2088","HGVjgSHUkh0",NA
"2089","alQlJDRnQkE",NA
"2090","Xm2uwmJRLwk",NA
"2091","yBA4hrgAMdM",NA
"2092","7kmCLXA5XHU",NA
"2093","BQnejVZLQ6w",NA
"2094","CJhtn98Ilnk",NA
"2095","VyKEIOfITbI",NA
"2096","O3mf_ewjc7s",NA
"2097","IeSbSGWJxEQ",NA
"2098","2HU68PQAgeY",NA
"2099","nB-Du3FTIWc",NA
"2100","fUeOBdxSjc8",NA
"2101","1PptV72Nj_k",NA
"2102","UNMd1IOwgeA",NA
"2103","aPBtlodQ-Ws",NA
"2104","pRXmxtgZgMM",NA
"2105","pRXmxtgZgMM",NA
"2106","N3ItnRyV5h8",NA
"2107","DSCb022d74Q",NA
"2108","r0KEe-hMsLg",NA
"2109","r0KEe-hMsLg",NA
"2110","HLnNY2KiQEQ",NA
"2111","HLnNY2KiQEQ",NA
"2112","dRUCuLUfl8E",NA
"2113","dRUCuLUfl8E",NA
"2114","8ronQlKE2aE",NA
"2115","NzAJfdAWJ74",NA
"2116","ZgdFQB-4t7c",NA
"2117","fAbkuAnK9FQ",NA
"2118","PXQqgZYBKE8",NA
"2119","RdnB95kq8Ss",NA
"2120","5oxjak-PH4o",NA
"2121","ta-bmjhYzqQ",NA
"2122","NYD91vOjJjI",NA
"2123","vNbx7J0nXDk",NA
"2124","bGSeJ_L6VoA",NA
"2125","06yyDesflLI",NA
"2126","9ONenQzv3Nk",NA
"2127","9ONenQzv3Nk",NA
"2128","MO-nalr420o",NA
"2129","OTHYDZh4OUw",NA
"2130","OTHYDZh4OUw",NA
"2131","5hy6x2n5T1w",NA
"2132","5hy6x2n5T1w",NA
"2133","kVUPa0oi3ZE",NA
"2134","pRXmxtgZgMM",NA
"2135","pRXmxtgZgMM",NA
"2136","9ZxYJerV2MA",NA
"2137","9ONenQzv3Nk",NA
"2138","9ONenQzv3Nk",NA
"2139","dRUCuLUfl8E",NA
"2140","dRUCuLUfl8E",NA
"2141","A1HU7xIH-lw",NA
"2142","XpdGUXYEcp4",NA
"2143","MtNzly81ARY",NA
"2144","53Bkm5jsNZs",NA
"2145","r0KEe-hMsLg",NA
"2146","r0KEe-hMsLg",NA
"2147","IuT2wUxVhKs",NA
"2148","f_P9x5b-gSU",NA
"2149","MUS4nU4-1X8",NA
"2150","4YFd0rGKffM",NA
"2151","K7VXw9cvTuQ",NA
"2152","gIGi6axTDeM",NA
"2153","DZgh6Ola1lo",NA
"2154","XQdjbMIKQLU",NA
"2155","Vp0CsOKpMKE",NA
"2156","Vp0CsOKpMKE",NA
"2157","UUWaM47biws",NA
"2158","1omp4MW2A40",NA
"2159","M-OwQPlmGXs",NA
"2160","nUr6YV91hoU",NA
"2161","Jfte5lCPaDc",NA
"2162","HLnNY2KiQEQ",NA
"2163","HLnNY2KiQEQ",NA
"2164","zXchzE_o8lk",NA
"2165","9TLKsyf0MXw",NA
"2166","TMvhGQ36WcQ",NA
"2167","EXJmZnLJYU4",NA
"2168","O_6DOJ1_cgY",NA
"2169","OTHYDZh4OUw",NA
"2170","OTHYDZh4OUw",NA
"2171","0xywByrJ3II",NA
"2172","SbkrH_Bazlg",NA
"2173","X6YvGvj1SWw",NA
"2174","mXatdLeRxaw",NA
"2175","mQZvBa6YS-U",NA
"2176","ceAdgzJhd0U",NA
"2177","lVi77bZD7vg",NA
"2178","ZS8ahsaaVXY",NA
"2179","5hy6x2n5T1w",NA
"2180","5hy6x2n5T1w",NA
"2181","Z4DOMaM6O8I",NA
"2182","EQBBuqWEalk",NA
"2183","5ZyoDsvk8yQ",NA
"2184","B413gq-SLLQ",NA
"2185","ZQCEDp1WxfU",NA
"2186","v70t1pv3ne4",NA
"2187","DJcTG-VnLrI",NA
"2188","1Ks6JqLzVTA",NA
"2189","gQwcXkBH1Rw",NA
"2190","po0dmHhgsxU",NA
"2191","JieAnjNmY3I",NA
"2192","aJGXsVHkhrk",NA
"2193","frE9rXnaHpE",NA
"2194","kIFsRm_1G4o",NA
"2195","sihl7OX7dSI",NA
"2196","Vp0CsOKpMKE",NA
"2197","Vp0CsOKpMKE",NA
"2198","lo7SH3S6zCw",NA
"2199","zhGgCgd3gMA",NA
"2200","5OZbydb0FdY",NA
"2201","CvuOZXVcCHQ",NA
"2202","7AjmrbE-NTM",NA
"2203","8OEhqmKmZ9Q",NA
"2204","__2spu_yxtQ",NA
"2205","RFU4Ip3kS6E",NA
"2206","4a-T-VOuY_A",NA
"2207","HD2sz9RVzfM",NA
"2208","ujmznjOs1yo",NA
"2209","jzeYdxu9S3o",NA
"2210","palrl5jIOMg",NA
"2211","Ekl021fmWGc",NA
"2212","Nryqv8Ve13g",NA
"2213","JFo6iLDNzX0",NA
"2214","Le3kuCrE8VQ",NA
"2215","cWvUsaYcFWQ",NA
"2216","BeXqZ0uNDEU",NA
"2217","6_QdGFnGF7U",NA
"2218","qk7DT43hwFw",NA
"2219","IDVrP7GPakY",NA
"2220","W9UcImEiF9o",NA
"2221","6R__cRZAVCA",NA
"2222","k6TUgccyzNs",NA
"2223","YRMCCvkIlwU",NA
"2224","iKY407VXg3s",NA
"2225","1ZZG0z6pXoc",NA
"2226","lISBP_fPg1s",NA
"2227","KT0llbezGfg",NA
"2228","NGeFA2fWzX8",NA
"2229","X9TGFNoygkQ",NA
"2230","dIu418Y0TGY",NA
"2231","9i5bQUvGQjU",NA
"2232","XiST0M7nIgQ",NA
"2233","fEocj1eLsmg",NA
"2234","msaelEZ_eEs",NA
"2235","mQNcPJChfLM",NA
"2236","FgYr00Scelc",NA
"2237","uGFAlOZK6mM",NA
"2238","TstteJ1eIZg",NA
"2239","xO7O6zwFZ1k",NA
"2240","BQeI4i2Nzw8",NA
"2241","rny3UdYPDn0",NA
"2242","QsuIp03FENc",NA
"2243","km3VtR6mqmg",NA
"2244","-DF-MgSuhQ0",NA
"2245","uzHwlt3dmmo",NA
"2246","BCYhCFGa90E",NA
"2247","xEAsC8A1Ins",NA
"2248","5IWjRME7Is0",NA
"2249","vbUTbqwKtEE",NA
"2250","ghpYpbgtLIs",NA
"2251","iPOCZdhEf28",NA
"2252","QwOotBBYKD0",NA
"2253","XA7Jv5hIkKg",NA
"2254","7_uvEuNwUj4",NA
"2255","5-_9AFwMDmQ",NA
"2256","bJuDofIoW34",NA
"2257","OXNQ5yVTGiI",NA
"2258","eFnw_27t9-o",NA
"2259","u455yxBv35A",NA
"2260","QhiZRKpwoAg",NA
"2261","Y92N7SFJ0Fo",NA
"2262","H_rC1fPHqMI",NA
"2263","5smiFOYQA-Y",NA
"2264","OurCnuyC8zo",NA
"2265","xRkZAfoaEw8",NA
"2266","xby81m1GtH8",NA
"2267","BvjorMEnuUI",NA
"2268","evY1lSaPyjM",NA
"2269","9aldDI2WF7g",NA
"2270","Atb5LNPuxyU",NA
"2271","4rwJ3BnGrl0",NA
"2272","JC2TvxRIR4Y",NA
"2273","ESSsStp3pFU",NA
"2274","hYOXLwqviR8",NA
"2275","HvIGrLYKRh8",NA
"2276","TnyBXvB3_ho",NA
"2277","vmm8P0V1W4g",NA
"2278","kQMBvps56LA",NA
"2279","rZlzxsrv4ow",NA
"2280","TIbZNmvyLBI",NA
"2281","dsktumll-zk",NA
"2282","_BhAyhppOvw",NA
"2283","wIW_s1yBrcg",NA
"2284","S8Vu6A9LW20",NA
"2285","LGBTD6FdoIA",NA
"2286","M3byaFhO18Q",NA
"2287","IoavfE6TCbw",NA
"2288","gGDONvZKLCM",NA
"2289","QCJ_a5AYVEY",NA
"2290","cDoyywKt1_0",NA
"2291","xrJkcV4DGZ4",NA
"2292","X32pSJrgF3Q",NA
"2293","5PQBWNh2yCI",NA
"2294","H44YauhtGPU",NA
"2295","NHRtlXDOqOU",NA
"2296","HB6-hHOHSi0",NA
"2297","e49HaXu7y1M",NA
"2298","wnL6EmqPaK0",NA
"2299","pGZtlbYLpck",NA
"2300","Rtf8uPmgq0A",NA
