title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
12,24,635403,32545,452,1424
15,29,1384463,14857,1662,1664
7,27,7057287,59273,9141,NA
7,27,103543,1285,51,72
3,24,727020,7760,267,655
12,25,46083,316,29,70
9,28,697025,7177,173,271
10,33,1055098,20801,699,NA
7,19,24508,129,13,29
7,19,41010,204,26,69
5,29,6243343,120616,2975,11196
7,19,41535,148,42,0
9,31,141907,1240,56,209
12,27,65703,400,43,81
5,29,782171,15080,1197,827
12,29,12940457,307308,6689,21530
7,24,1251820,41424,920,3543
10,24,499071,10643,357,613
8,31,462263,2710,210,338
7,19,18597,94,18,4
16,29,42696,306,103,41
5,29,12573364,41416,7732,792
9,32,139150,1217,34,255
12,27,62350,948,37,74
8,30,153996,1407,86,105
9,23,456524,4929,129,237
8,30,296784,9967,166,620
3,25,52399,327,97,48
11,29,230532,3936,100,247
7,19,8495,59,4,2
11,23,1913267,9199,1169,1272
7,16,76052,2200,28,119
14,33,206983,742,86,77
10,23,304456,7404,170,261
8,20,41127,164,44,0
14,32,272693,6321,191,605
9,29,901718,25226,582,2991
13,22,1049820,1673,862,37
8,20,10646,36,7,4
9,33,181907,1141,94,150
7,28,164157,2221,105,220
10,24,273573,2373,110,373
8,29,500174,4272,176,295
9,27,1105582,3913,285,288
7,19,38810,195,42,36
12,29,323081,5402,206,481
6,28,57004,408,19,84
10,25,1764260,663,28,39
8,28,1758105,42797,827,3305
8,29,163377,1147,42,33
9,26,382107,5765,227,871
7,26,989271,9418,471,480
6,29,162909,2463,78,354
10,25,491353,3646,225,1785
12,31,79209,2905,24,186
6,19,54655,332,23,0
7,27,10112683,104493,3139,8403
7,29,2456579,98508,2840,6025
15,31,399772,4076,152,198
11,27,274385,4236,186,702
8,23,110462,627,52,NA
7,23,364677,4886,89,306
10,25,89608,1448,66,788
15,19,1104951,9800,552,230
7,19,14702,58,10,15
7,19,23060,108,14,0
7,31,124496,1725,59,140
8,20,28117,98,34,0
12,31,1206467,18969,470,1138
7,19,26489,110,23,0
69,25,407883,5960,110,444
7,22,2469958,19996,2046,2720
10,25,41094,21,2,0
12,33,597200,4591,265,439
7,19,18137,56,14,2
7,19,17780,62,12,9
7,30,50527,277,14,25
8,28,352118,6857,50,386
8,21,46733,244,9,29
11,21,4203235,74938,5361,6646
9,25,819044,16640,431,1771
14,28,831782,5564,402,914
9,30,775392,5416,329,654
9,33,386610,10156,139,987
9,25,822933,12734,397,971
14,28,2804708,21230,1995,3325
5,33,98363,4999,113,564
7,19,13718,58,10,4
8,20,5732,18,2,0
7,19,5801,26,2,0
10,26,54583,75,19,24
8,25,24646,361,7,12
6,20,701078,28581,589,1291
7,19,202469,1980,46,198
7,19,13471,52,4,6
10,28,60668,568,31,116
9,24,43529,450,8,22
9,34,1372701,8234,376,646
11,35,308895,3275,151,606
7,20,4375,27,4,0
3,27,96834,1809,39,133
18,25,91066,661,32,42
8,20,8660,32,27,0
5,19,3089,0,0,0
5,26,7558,17,0,0
7,19,45018,252,18,33
11,24,49802,435,17,67
12,25,70278,345,13,11
65,176,311254,4585,128,317
3,28,435306,3271,240,493
9,28,124002,2128,36,265
7,19,17020,82,14,2
12,25,93331,516,81,107
9,30,97491,1673,54,197
17,27,1391694,15253,423,247
8,26,1828,4,2,0
8,15,2194,22,1,0
9,22,109462,1559,92,211
4,26,177910,5,1,0
12,17,431937,21,1,1
13,28,70522,1467,24,153
5,22,56860,715,17,80
13,26,209265,3259,128,253
7,19,25790,82,21,7
7,28,193307,1684,145,268
8,20,26154,135,12,0
4,16,107008,662,25,26
19,27,29680,285,7,37
11,15,8866,NA,NA,1
8,29,19487,1,0,0
5,20,1829651,80393,1262,2602
9,28,2269,32,0,3
14,23,3786210,8599,505,333
3,19,34503,379,107,60
11,22,1478,11,0,0
8,28,372352,1986,85,75
7,19,475,1,0,0
9,25,17349,214,6,6
10,20,2715940,2180,1334,59
9,26,675945,9651,164,136
7,19,8560,19,1,0
5,11,24497,192,3,8
8,20,14262,72,10,5
9,23,3882910,82199,1587,4743
10,24,6605,313,2,11
9,29,62953,933,30,49
38,150,10312827,311349,11640,16274
5,26,1302,11,1,1
5,23,13458,5,1,2
5,20,192678,1,0,0
5,23,510513,6010,315,205
7,19,55007,233,62,36
9,31,557393,3165,242,336
10,24,871348,10586,388,767
6,19,10061,97,5,4
9,28,70904,1180,23,169
7,19,15123,57,9,5
4,28,78075,436,53,48
9,30,632207,6520,287,524
15,29,297767,NA,NA,321
4,16,4398,36,3,5
12,25,608123,12988,222,632
6,0,6730,13,9,0
8,28,132460,2325,65,115
7,26,4007,36,1,2
11,27,72644,960,45,230
8,21,13647,72,10,6
6,30,65843,234,26,20
7,19,1966,9,3,0
12,26,3805,3,0,0
6,19,14680,64,6,2
10,33,494561,2872,348,387
6,22,25814,108,11,6
14,26,4049,14,3,1
7,19,17578,81,11,0
6,19,6372,56,4,0
11,31,602481,4724,280,NA
12,19,805742,14503,196,614
9,23,61761,1084,52,185
17,30,4954,35,2,13
13,34,1910443,39559,1328,3440
61,73,3381959,8442,2585,318
8,35,196853,1897,78,177
44,101,331303,1243,103,90
8,27,1407,2,0,1
4,10,2201,50,0,1
19,29,154254,1845,60,448
4,24,1080,10,1,1
6,19,983,4,3,0
10,25,6542,82,2,10
8,33,48227,398,93,99
4,24,5378074,89683,1818,3174
4,26,2934,90,3,136
15,29,34784,623,32,136
6,19,492,1,0,1
9,32,900035,13124,353,1229
13,38,429694,6760,174,267
3,19,3446,73,1,4
9,27,6240368,49006,874,1438
10,19,1919,20,0,0
6,19,11511,34,6,1
3,25,600575,7,5,0
4,17,11758,3,1,0
12,28,2380516,14964,763,1506
6,12,17027,72,6,1
6,22,3935,5,0,0
7,19,6173,22,1,1
9,29,3374,11,1,5
8,33,357299,7652,145,381
9,26,3436,128,1,12
9,20,4254,1,0,0
6,27,3116,61,2,25
4,25,522756,19699,124,348
6,21,108219,0,0,0
14,29,132318,1384,43,81
5,25,31335,0,0,0
3,26,708,3,1,1
12,114,28293,630,3,26
5,14,6241,108,1,2
24,32,1373,24,0,9
10,26,772667,2426,242,88
11,21,3259118,19363,1717,487
13,25,119416,1240,118,108
6,19,764,6,0,1
8,24,13506,4,0,2
7,24,6262524,92416,2258,7511
11,24,892892,13847,399,1228
6,20,16386,373,9,58
10,27,26065,95,4,4
7,19,283,0,0,0
8,26,249729,2964,35,53
6,24,144930,8,6,0
7,19,775,3,0,0
11,18,19594651,28386,10439,534
6,19,361,2,0,0
6,19,4753,34,1,3
8,35,243829,4154,97,141
6,19,1085,10,1,1
10,27,129880,3389,73,582
7,19,13356,66,11,0
6,19,1941,8,0,0
9,23,780833,8350,424,3096
17,30,726629,22081,1081,1072
7,19,2306,7,3,0
10,24,258300,6541,142,427
11,17,5412944,153153,2579,1954
6,19,1156,2,0,0
7,20,4571,28,4,0
6,19,3025,14,0,3
15,32,1311776,18594,698,1339
12,23,1055397,14060,377,1263
6,28,604892,5763,112,0
6,19,991,5,1,0
7,19,401,6,0,1
9,29,48168,208,8,12
6,19,672,1,0,0
6,19,348,6,0,0
7,19,228,1,0,0
8,29,104342,1628,29,210
6,22,467,1,0,0
6,19,5026,25,2,0
7,20,337,5,0,0
12,27,89077,832,74,98
11,27,3245614,31533,3202,4508
17,32,66100966,97813,37889,2820
10,18,61847,62,9,0
10,13,1757647,23309,1375,8229
10,23,469635,9586,280,548
10,31,31910,228,19,35
10,25,336475,6473,88,209
15,18,3718190,152549,2455,9803
12,25,308151,4267,462,1236
8,23,20622,150,11,6
6,19,286,0,1,0
10,29,42860,772,33,28
8,20,204,0,0,0
6,19,290,0,0,0
6,19,197,1,0,0
9,29,123711,109,68,3
9,27,264733,5046,165,629
6,19,354,0,0,0
12,28,1382764,18840,911,941
5,30,62319,132,78,0
12,21,3289302,18719,1882,3444
6,22,159,0,0,0
13,31,1149899,23222,726,3234
14,25,2871227,44927,800,1296
14,16,1283074,6861,1530,NA
9,34,131672,736,51,53
9,27,25086,326,11,90
8,28,508106,6170,230,440
11,12,2872,23,16,0
8,4,35,4,0,0
9,4,46,3,0,0
10,28,9524,164,6,8
5,21,6628586,27131,2638,1695
9,10,29288,83,9,0
9,9,5343,29,1,0
5,27,30838,95,30,6
13,21,2893066,6356,3068,NA
12,31,1104101,20603,458,1715
8,28,3238350,86036,3263,3456
5,20,2413215,31236,278,1046
16,30,1421895,53343,2363,1883
19,37,59606337,417514,11764,20909
12,21,896762,7611,295,482
7,28,468937,2433,176,275
11,23,609172,23758,387,985
19,30,1464292,66423,912,3477
10,32,491248,15492,341,639
6,27,2250795,81945,492,3657
13,23,7127196,63807,6004,1425
5,24,303251,2300,101,245
8,28,565294,30572,164,2872
7,22,1186923,18077,739,822
8,29,1287656,36012,1888,2167
10,33,1123281,16781,808,1134
9,32,5305232,25352,4291,NA
