title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
4,0,204,10,0,0
12,73,16956,221,12,31
12,22,52978,696,158,135
12,24,44981,1277,26,92
85,180,755,20,0,0
11,30,298634,804,83,82
7,29,11,3,0,0
13,23,175468,7576,400,2170
13,21,1607,NA,NA,NA
14,33,48102,1783,63,408
12,32,37498,1409,40,699
17,26,2004818,7583,441,18
8,21,2058536,13559,2973,43414
12,0,4517,4,40,2
9,29,16143,55,26,20
15,64,145132,1697,72,97
24,26,503051,3654,403,137
11,26,1717077,18288,218,512
7,22,29040,75,13,12
22,73,344458,1898,205,444
3,4,89,1,0,0
5,19,60360,61,45,20
8,23,511976,10878,122,1235
12,24,223962,3005,143,493
8,33,28065,19,4,5
13,32,44410,630,19,59
6,31,6936,118,0,23
7,29,4923,25,7,24
15,31,53849,44,2,4
13,25,5414,40,1,2
18,25,9110,197,8,1
21,25,27058,944,14,91
16,30,405116,4517,54,375
10,27,7663,2,5,3
17,26,25821,77,4,7
12,24,358207,2414,63,198
7,29,23486,347,5,25
10,27,17272,8,1,NA
14,7,283638,991,67,17
10,27,22175,72,6,5
11,28,13277,30,3,12
17,84,5314,72,3,5
10,27,18247,115,13,31
7,0,8474,41,0,9
13,24,29160,457,26,16
10,0,33434,154,4,NA
6,26,51968,421,27,74
9,24,833909,16929,212,1937
6,26,10328,114,1,20
7,22,153929,6699,73,462
6,24,27896,364,3,16
8,23,1340410,6238,430,2
11,19,63498,2088,596,847
3,4,309,2,0,0
14,26,4482945,37569,795,4675
90,27,1332,139,8,15
22,180,22180,249,18,76
6,30,414083,9442,263,1807
15,28,20869,346,18,31
11,29,2534323,24044,1100,2269
9,21,2939,NA,NA,NA
5,22,52931,212,67,114
12,21,3813,NA,NA,NA
9,21,44228,211,13,90
11,28,4436660,6131,1199,10
10,35,17864,43,8,29
13,18,167488,1588,81,8
7,25,4890,42,3,5
6,28,1108,102,0,54
7,28,11107,NA,NA,NA
17,26,24248,93,9,NA
4,24,12663168,290974,110122,44803
14,26,17472,40,5,6
7,25,153566,351,18,120
12,31,18128,222,4,73
5,12,1405500,40253,660,3326
12,26,24336,52,3,6
11,24,5208681,72139,7714,2499
33,5,57,19,0,34
9,22,30512,93,27,31
7,26,67991,767,17,11
7,14,13422,32,1,5
18,26,33937,103,11,NA
34,74,42686,548,18,35
11,15,10644,147,4,3
13,28,20436,581,21,138
8,34,119039,413,28,25
10,27,958685,1313,150,323
11,32,526,184,2,NA
3,4,50,0,0,0
7,26,2900,31,0,NA
8,22,163869,2415,209,139
9,24,21544,7,0,4
8,14,4990,112,0,39
9,21,3665,NA,NA,NA
3,4,17,0,0,0
11,25,1392813,14460,392,2195
10,26,7177,4,0,0
11,23,8206,100,2,11
7,23,28467,753,61,207
9,27,2292823,39296,1680,4796
16,39,14,0,0,0
5,26,109195,202,3,5
9,27,452223,7656,119,936
8,34,75066,2674,60,554
8,21,6215,NA,NA,NA
9,25,534191,9285,711,326
17,28,18960,278,1,55
11,32,10579,179,3,20
4,13,390080,16228,1678,1834
3,4,65,1,0,0
10,28,3743,698,1,72
7,27,998281,6101,250,1388
11,9,243582,16108,225,4669
13,30,4588,83,1,27
11,33,88678,3438,54,418
8,32,117,4,0,0
6,12,53,0,0,0
16,31,16528,245,6,73
9,7,65,19,0,5
16,27,19515,1596,47,291
11,33,1682,318,8,NA
8,25,42726,27,17,NA
25,64,102736,498,82,36
12,24,28641,1987,58,331
18,21,11373,214,10,5
15,28,372567,9514,65,342
6,30,4231,218,2,47
4,22,488428,1881,38,97
9,83,7355,105,4,19
6,23,568010,4577,359,288
16,21,3727,296,10,38
9,27,329413,6984,58,804
10,27,2885,27,3,1
17,12,15403,337,5,4
13,33,33577886,70242,29831,236
14,14,784048,12576,1073,1061
9,20,61471,2148,61,215
15,21,68059,2335,101,911
8,29,762128,4184,357,73
9,15,25,1,1,1
11,23,107002,1228,210,162
12,28,1871951,16161,365,2654
20,0,36536,NA,NA,NA
17,23,41393,1107,39,65
18,28,17973,1134,54,381
20,0,898882,NA,NA,NA
20,0,716230,NA,NA,NA
3,6,30973,1389,58,62
18,23,282216,1073,243,59
20,0,6013414,5951,4183,490
5,29,3962093,10033,2218,356
26,50,6567719,15653,5912,1377
20,0,592083,NA,NA,NA
41,0,9889,23,14,0
5,28,590490,2558,502,49
2,2,91529,139,97,35
20,0,6154425,6553,4857,269
3,0,903962,1605,1743,408
3,0,812285,1302,1100,403
20,0,94712,NA,NA,NA
39,0,53888,76,48,7
7,30,152769,1567,197,168
11,0,8051,12,2,1
20,0,710974,NA,NA,NA
4,27,964220,3070,835,43
5,28,190296,654,186,16
5,23,904093,1680,533,177
20,0,981599,1756,1048,544
20,0,2063569,1776,1174,243
26,0,33296,72,39,2
11,0,58038,74,36,6
4,31,161255,865,217,31
11,0,8828,14,7,3
20,0,967970,NA,NA,NA
2,96,303995,NA,NA,NA
