title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
10,30,866732,7030,730,277
8,26,38927912,116088,37182,9047
9,28,1019108,10442,661,930
34,95,240353,6199,194,662
8,22,779205,7853,738,NA
10,30,8150544,84377,2281,10731
7,30,148488777,374811,152412,NA
9,29,9381531,74226,5710,5453
8,25,4477597,41883,9166,2808
11,19,547714,10378,239,250
15,23,2118682,65619,2286,3700
12,24,931624,10878,977,491
5,26,1970534,69792,653,3374
7,29,23106246,396889,26142,1271
11,27,5656494,42542,9436,11674
5,15,4901912,27759,4781,1149
15,27,226924830,463284,226141,22674
9,22,307269,13150,134,501
12,28,9923512,22246,8625,NA
13,30,755670,6879,561,412
12,30,7568405,103813,6049,3442
14,28,2496726,50912,2283,2495
7,24,3231866,124590,1278,570
10,27,3633681,33443,3421,928
7,29,676357,21943,381,2680
14,24,5099334,90628,4794,3345
7,19,4344754,30017,2726,1753
8,27,1386305,12977,1071,196
23,116,2011589,12487,5686,NA
5,21,2372446,33062,1270,2253
13,26,10090707,184006,10168,6603
14,29,9247335,61457,6913,2431
13,30,46394384,433514,27676,27851
14,27,336567,27178,171,1552
16,29,17382098,124479,13567,9582
7,18,3493978,59819,4166,7286
9,26,2025013,7038,3052,490
13,19,20672949,444509,12560,28430
11,26,12518531,95657,14678,3216
96,35,103068,2295,92,144
40,44,495022828,1413001,671320,NA
8,4,75611314,204100,98830,1758
9,22,11163155,142953,4091,5980
5,27,1077444,52598,603,2670
9,20,504206,2553,656,110
16,31,11435777,242138,3345,14160
17,25,22667823,138490,20744,NA
7,27,15430085,121846,15094,11556
7,24,26559,315,27,142
13,27,15423871,151868,12615,5551
10,27,779653,12555,528,2024
5,24,16084204,210513,4121,13574
14,25,379532,4363,352,214
3,28,5329030,136012,2208,32708
11,26,120084,566,158,19
11,31,1697865,48108,1300,2140
4,28,20969370,465088,33965,52460
9,32,95055,3735,65,263
11,29,76923,2292,60,340
8,19,535001,8127,635,122
10,21,29937025,103407,37712,NA
7,27,19420,1382,14,221
5,24,23941857,305984,19421,6673
10,21,1677363,27786,612,536
4,14,3163417,122791,812,10141
11,25,28802228,76145,27385,NA
9,24,2100184,38097,1547,3386
7,25,45818,91,23,36
9,28,267534,3815,241,274
7,31,44139738,184249,65952,NA
12,19,198538,9227,91,606
12,28,14472809,43882,16867,NA
10,29,217129,5394,92,237
26,120,3842186,87140,1092,1772
11,21,6700371,45345,2460,3192
9,26,1229821,83529,1404,NA
7,26,3190055,59500,1278,2674
9,24,1523976,9205,1492,236
11,27,4744674,24845,10011,0
11,27,4357847,57106,2163,4381
10,27,1075412,21939,1200,1381
11,13,315035,249,63,9
11,26,1700724,17330,1643,479
15,31,29975155,209572,17695,6597
15,26,437352,9790,471,1710
10,30,2560235,55283,3252,7066
10,26,4412555,42837,4351,1540
15,22,4883628,60206,2688,NA
7,29,51891454,187921,71601,NA
7,33,67869005,125083,47972,NA
9,29,17589766,218091,3428,15632
9,30,5923436,73355,1907,5589
11,29,10893888,56510,7318,5185
8,27,267152,7846,176,560
11,29,5110643,37817,1700,1833
10,42,12548,93,4,34
8,17,9914082,22903,10114,NA
14,24,25271,231,14,27
8,21,3138,9,1,1
5,32,7429486,256963,5944,22109
11,30,34464,240,50,13
14,23,28110055,183811,7563,7606
12,29,31472493,78491,32077,NA
7,27,17378291,219635,5290,22956
7,24,18494,319,33,48
13,20,1587309,26092,880,1479
7,26,7869605,131421,2745,4879
9,28,4843736,17342,5372,127
10,22,1057299,22796,880,1968
9,28,822375,20735,643,2164
11,31,8451956,124269,6944,6440
8,25,49934736,118637,44175,NA
15,26,7180319,311304,6437,22246
6,24,15739914,194465,5820,10894
7,29,97008111,155394,70354,NA
8,32,13532,124,15,44
15,27,365997,1359,351,36
8,28,3198,74,4,1
10,31,6769263,118621,6521,14898
10,21,712798,85,25,4
14,21,1204075,17037,3470,NA
4,27,35530,32,13,0
12,26,34497482,5363,90,413
17,29,11580254,317198,9317,22430
4,29,211072,2,3,1
13,29,2210881,43753,695,2587
11,28,19127703,62197,25765,NA
13,13,40210,264,34,17
8,19,767670,23714,678,1326
15,34,363067,4758,1422,NA
8,27,199696,7,0,0
5,30,15017,41,0,18
11,28,186107,734,159,42
10,27,23868417,454505,5608,20403
5,21,28942159,260796,5125,7073
7,23,13926,57,1,16
2,33,292302,396,199,165
7,28,81344,4033,41,335
9,24,4410400,36578,1633,2547
10,25,1127080,53520,1016,4295
8,24,58935436,211119,82732,NA
17,22,2273638,117744,1335,6620
12,30,422374,14048,349,1632
10,35,16029615,118799,8340,4131
8,27,44231,71,10,11
4,20,66275422,311577,76387,14921
9,27,2563332,76850,2224,4286
10,26,1137002,5948,2057,446
12,31,9526,27,1,2
9,24,2348,167,4,53
6,31,1257799,16230,1247,1223
4,30,5840820,1084,571,34
10,33,2736883,55526,1881,3327
4,10,5703,62,1,13
13,24,15286854,32853,7203,NA
8,22,3663782,57788,2329,NA
7,26,16671811,30570,9906,NA
8,19,1189546,25479,1618,378
11,32,789419,11788,458,896
6,22,12832421,411755,4153,28627
12,28,21856624,72116,30017,NA
3,27,6915864,276748,3983,20788
4,18,18218,117,0,2
6,25,5082,293,3,41
4,23,1544794,3167,2213,224
7,29,102670400,NA,NA,NA
4,0,3016743,26,4,6
6,27,232980,34,9,1
11,24,21732338,601667,8350,20561
9,34,1183826,23227,1157,2477
10,19,49992,353,15,51
8,27,1039450,114,44,2
8,17,175824,2125,240,48
6,25,5158638,30276,3968,534
6,28,120949,4106,255,722
11,16,669596,2512,1092,79
8,31,6592573,206396,3619,16333
11,29,1407542,31606,1196,NA
15,25,39660,288,39,19
10,28,137891472,238621,106111,NA
11,23,50485,148,12,24
14,24,26532,187,28,23
8,27,19106355,174423,26307,12885
10,25,1536538,32764,1361,3154
12,13,84807,472,53,29
13,21,73473,362,55,23
10,23,313718,15225,482,2258
41,114,145228,2690,125,1911
18,30,16591361,423666,15943,32592
4,22,213179,53,12,1
4,34,220678,2,0,0
12,25,252901,1220,449,0
13,18,19566,56,3,18
10,19,3337505,51718,2260,10463
12,28,16021076,59366,24019,328
4,25,5620,138,70,50
