title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
9,23,3653147,79137,733,4836
11,25,11430,1638,25,161
12,26,13096725,23576,7443,NA
9,24,93460,638,46,57
10,26,3860021,57870,807,5798
4,27,33473,1302,31,116
8,30,1398036,39275,942,1914
13,23,136420,4445,104,171
13,22,11639,243,15,42
10,27,1107832,17619,665,1655
8,26,32861,3020,8,153
12,3,117468,9474,660,1059
8,29,117094,2076,91,119
5,18,2724627,83741,1232,2385
121,160,211968,14507,884,7661
10,28,4162085,105908,1656,12298
8,24,71499,522,43,80
11,30,29882747,489955,12014,30313
7,28,45149826,453319,17519,53355
10,23,1346628,44858,310,3168
10,26,9746481,177425,6254,5577
11,24,36897,1221,75,94
12,22,214362,21223,337,584
8,25,1630,121,7,118
8,25,1630,121,7,118
7,29,17188,8,4,2
7,29,17188,8,4,2
10,26,12018,165,20,113
10,26,12018,165,20,113
14,15,688399,2401,787,32
8,25,1630,121,7,118
8,25,1630,121,7,118
7,29,17188,8,4,2
7,29,17188,8,4,2
10,26,12018,165,20,113
10,26,12018,165,20,113
10,26,916409,3377,1068,NA
5,58,18441,553,2,21
6,33,74199052,750438,30943,60549
13,28,17270552,320570,7926,22179
9,31,3952620,58052,8743,3284
14,31,7326,83,7,23
9,29,17843,903,52,73
73,177,833559,10070,537,603
4,29,31484,2811,71,115
5,22,22614,107,15,53
18,33,296850,9251,195,526
9,26,30296,913,40,120
11,27,366699,4717,97,189
11,22,258632,166,67,19
15,26,19204,761,40,94
9,16,328115,3344,241,354
5,22,1964,1,0,0
10,26,2442878,117874,575,5216
12,25,12825,295,68,100
12,24,5863,168,11,21
9,18,1646461,33937,717,708
10,28,5601,140,12,13
9,21,11523529,316949,2851,13270
12,28,904,35,2,4
15,19,269080,24279,256,1703
7,26,6816,75,0,24
10,24,50053432,206183,24510,5153
10,27,53592,1941,37,68
12,28,2602,115,81,20
12,23,18897355,57928,38186,1561
6,29,19661790,701103,9256,51836
4,28,41488,1612,53,204
8,22,46888,2364,23,446
8,29,39454,2069,29,109
9,19,2347271,173274,3418,8773
12,17,2697,27,0,1
8,24,62833,1172,15,87
7,29,27746,1067,37,102
10,19,146555,1234,32,133
21,50,716616,52,6,19
7,27,2579856,66935,1530,5210
10,29,17509,857,34,315
11,16,424772,777,935,NA
9,25,729320,6059,542,681
2,26,6451,327,0,16
10,26,9916,327,11,35
14,12,4382,93,2,4
9,25,21553049,574908,8678,43806
9,24,4027475,112530,4842,22650
6,26,591762,174,17,29
11,25,14283,539,80,120
8,32,37527330,382578,16984,30400
9,12,38742,131,17,1
9,30,2597338,62200,674,5549
6,21,1516,161,0,28
9,26,9752,22,2,3
5,25,42371188,542883,24837,50138
14,22,1772,14,1,1
3,31,19405,741,18,80
4,26,124162,4134,152,352
11,32,28246,1258,43,111
